date,159985.SZ_shares,518880.SH_shares,159980.SZ_shares,159981.SZ_shares,161226.SZ_shares,501018.SH_shares,165513.SZ_shares,159985.SZ_value,518880.SH_value,159980.SZ_value,159981.SZ_value,161226.SZ_value,501018.SH_value,165513.SZ_value,cash,total_value
2023-06-07,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6351321.9,0.0,12062469.1,18413790.99954907
2023-06-08,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6332549.52,0.0,12062469.1,18395018.61954907
2023-06-09,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6284196.42,0.0,12062469.1,18346665.51954907
2023-06-12,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6091352.88,0.0,12062469.1,18153821.97954907
2023-06-13,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6162460.38,0.0,12062469.1,18224929.47954907
2023-06-14,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6206262.6,0.0,12062469.1,18268731.69954907
2023-06-15,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6250064.82,0.0,12062469.1,18312533.91954907
2023-06-16,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6321172.319999999,0.0,12062469.1,18383641.41954907
2023-06-19,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6310363.9799999995,0.0,12062469.1,18372833.07954907
2023-06-20,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6302968.800000001,0.0,12062469.1,18365437.89954907
2023-06-21,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6432100.0200000005,0.0,12062469.1,18494569.11954907
2023-06-26,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6260873.16,0.0,12062469.1,18323342.25954907
2023-06-27,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6243807.359999999,0.0,12062469.1,18306276.45954907
2023-06-28,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6210244.619999999,0.0,12062469.1,18272713.719549067
2023-06-29,0.0,0.0,0.0,0.0,0.0,5688600.0,0.0,0.0,0.0,0.0,0.0,0.0,6287609.58,0.0,12062469.1,18350078.67954907
2023-06-30,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6139538.84,0.0,6139623.98,6122391.66,0.0,0.0,0.0,115.92,18401670.40215907
2023-07-03,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6388894.78,0.0,6219877.84,6154318.5,0.0,0.0,0.0,115.92,18763207.04215907
2023-07-04,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6524759.72,0.0,6227210.68,6174482.82,0.0,0.0,0.0,115.92,18926569.142159067
2023-07-05,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6541296.98,0.0,6206434.300000001,6149697.51,0.0,0.0,0.0,115.92,18897544.712159067
2023-07-06,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6526705.279999999,0.0,6246764.920000001,6158939.49,0.0,0.0,0.0,115.92,18932525.612159066
2023-07-07,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6510492.28,0.0,6256542.04,6237916.41,0.0,0.0,0.0,115.92,19005066.65215907
2023-07-10,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6456989.38,0.0,6234950.899999999,6282866.04,0.0,0.0,0.0,115.92,18974922.24215907
2023-07-11,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6581505.22,0.0,6267133.92,6400911.33,0.0,0.0,0.0,115.92,19249666.392159067
2023-07-12,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6619443.64,0.0,6249209.2,6477367.71,0.0,0.0,0.0,115.92,19346136.47215907
2023-07-13,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6606473.239999999,0.0,6339240.18,6471066.36,0.0,0.0,0.0,115.92,19416895.702159066
2023-07-14,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6650896.859999999,0.0,6383644.6,6555924.54,0.0,0.0,0.0,115.92,19590581.92215907
2023-07-17,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6667758.379999999,0.0,6359609.18,6500052.569999999,0.0,0.0,0.0,115.92,19527536.052159067
2023-07-18,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6700508.64,0.0,6299724.32,6477367.71,0.0,0.0,0.0,115.92,19477716.59215907
2023-07-19,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6790652.92,0.0,6316834.28,6515595.899999999,0.0,0.0,0.0,115.92,19623199.022159066
2023-07-20,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6882418.5,0.0,6339240.18,6524417.79,0.0,0.0,0.0,115.92,19746192.392159067
2023-07-21,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6827294.300000001,0.0,6360831.319999999,6500472.66,0.0,0.0,0.0,115.92,19688714.20215907
2023-07-24,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6858747.5200000005,0.0,6345758.260000001,6450061.86,0.0,0.0,0.0,115.92,19654683.56215907
2023-07-25,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6921005.4399999995,0.0,6397902.9,6471066.36,0.0,0.0,0.0,115.92,19790090.622159068
2023-07-26,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,6960565.159999999,0.0,6440677.8,6547102.65,0.0,0.0,0.0,115.92,19948461.532159068
2023-07-27,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,7098051.4,0.0,6459824.66,6551723.640000001,0.0,0.0,0.0,115.92,20109715.62215907
2023-07-28,3242600.0,0.0,4073800.0,4200900.0,0.0,0.0,0.0,7062382.8,0.0,6420716.180000001,6594992.91,0.0,0.0,0.0,115.92,20078207.81215907
2023-07-31,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6684892.5,0.0,0.0,6684938.37,0.0,6452126.72,0.0,225662.37,20047619.959891066
2023-08-01,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6743482.7,0.0,0.0,6760639.26,0.0,6454190.08,0.0,225662.37,20183974.409891065
2023-08-02,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6762805.0,0.0,0.0,6790665.869999999,0.0,6383520.0,0.0,225662.37,20162653.239891063
2023-08-03,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6715745.850000001,0.0,0.0,6687475.83,0.0,6421176.319999999,0.0,225662.37,20050060.369891066
2023-08-04,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6764363.25,0.0,0.0,6697202.76,0.0,6507837.44,0.0,225662.37,20195065.819891065
2023-08-07,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6750650.65,0.0,0.0,6613889.49,0.0,6520733.44,0.0,225662.37,20110935.949891068
2023-08-08,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6681464.35,0.0,0.0,6608391.66,0.0,6514543.359999999,0.0,225662.37,20030061.739891063
2023-08-09,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6781192.35,0.0,0.0,6634612.08,0.0,6613068.8,0.0,225662.37,20254535.599891067
2023-08-10,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6795839.9,0.0,0.0,6673096.890000001,0.0,6646598.399999999,0.0,225662.37,20341197.559891067
2023-08-11,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6858169.9,0.0,0.0,6733995.930000001,0.0,6619258.88,0.0,225662.37,20437087.079891067
2023-08-14,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6844457.300000001,0.0,0.0,6693819.4799999995,0.0,6561484.8,0.0,225662.37,20325423.949891068
2023-08-15,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6960391.100000001,0.0,0.0,6658717.95,0.0,6524344.319999999,0.0,225662.37,20369115.739891067
2023-08-16,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,6926732.899999999,0.0,0.0,6606700.0200000005,0.0,6490814.72,0.0,225662.37,20249910.009891067
2023-08-17,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7021474.5,0.0,0.0,6565254.84,0.0,6471728.64,0.0,225662.37,20284120.349891067
2023-08-18,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7096582.149999999,0.0,0.0,6706506.78,0.0,6486172.16,0.0,225662.37,20514923.459891066
2023-08-21,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7250537.249999999,0.0,0.0,6822384.12,0.0,6546525.4399999995,0.0,225662.37,20845109.179891065
2023-08-22,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7195375.2,0.0,0.0,6904851.57,0.0,6482045.4399999995,0.0,225662.37,20807934.579891067
2023-08-23,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7118709.299999999,0.0,0.0,6950102.9399999995,0.0,6438714.88,0.0,225662.37,20733189.489891063
2023-08-24,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7133356.85,0.0,0.0,6934455.27,0.0,6403637.760000001,0.0,225662.37,20697112.249891065
2023-08-25,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7210022.75,0.0,0.0,6929380.350000001,0.0,6455737.600000001,0.0,225662.37,20820803.06989107
2023-08-28,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7367717.65,0.0,0.0,6912463.95,0.0,6459864.32,0.0,225662.37,20965708.289891068
2023-08-29,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7394831.199999999,0.0,0.0,6882860.25,0.0,6491846.399999999,0.0,225662.37,20995200.219891064
2023-08-30,3116500.0,0.0,0.0,4229100.0,0.0,5158400.0,0.0,7369899.199999999,0.0,0.0,7008887.43,0.0,6569738.24,0.0,225662.37,21174187.239891063
2023-08-31,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7116067.08,0.0,0.0,7116010.72,7104266.4,0.0,0.0,70.7,21336414.89748107
2023-09-01,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7056331.26,0.0,0.0,7197925.28,7049407.2,0.0,0.0,70.7,21303734.437481068
2023-09-04,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7000197.6,0.0,0.0,7142189.6,7031120.8,0.0,0.0,70.7,21173578.697481066
2023-09-05,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7000197.6,0.0,0.0,7101654.56,6967118.4,0.0,0.0,70.7,21069041.25748107
2023-09-06,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7072540.98,0.0,0.0,7143878.56,6930545.6,0.0,0.0,70.7,21147035.837481067
2023-09-07,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7117567.98,0.0,0.0,7099121.12,6866543.2,0.0,0.0,70.7,21083302.99748107
2023-09-08,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7024812.359999999,0.0,0.0,6995672.32,6848256.8,0.0,0.0,70.7,20868812.17748107
2023-09-11,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7039221.000000001,0.0,0.0,7070831.04,6875686.4,0.0,0.0,70.7,20985809.13748107
2023-09-12,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,7015206.600000001,0.0,0.0,7164146.08,6903116.0,0.0,0.0,70.7,21082539.377481066
2023-09-13,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6878024.340000001,0.0,0.0,7177235.52,6893972.8,0.0,0.0,70.7,20949303.35748107
2023-09-14,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6840501.84,0.0,0.0,7180613.4399999995,6985404.8,0.0,0.0,70.7,21006590.777481064
2023-09-15,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6916147.199999999,0.0,0.0,7254927.68,7058550.4,0.0,0.0,70.7,21229695.977481067
2023-09-18,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6933857.819999999,0.0,0.0,7203414.399999999,6976261.600000001,0.0,0.0,70.7,21113604.517481066
2023-09-19,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6824292.12,0.0,0.0,7279839.84,6939688.8,0.0,0.0,70.7,21043891.45748107
2023-09-20,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6819189.0600000005,0.0,0.0,7249016.32,6976261.600000001,0.0,0.0,70.7,21044537.67748107
2023-09-21,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6803879.88,0.0,0.0,7163301.6,7012834.4,0.0,0.0,70.7,20980086.57748107
2023-09-22,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6771460.4399999995,0.0,0.0,7142189.6,7003691.2,0.0,0.0,70.7,20917411.937481068
2023-09-25,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6777464.04,0.0,0.0,7083076.0,7058550.4,0.0,0.0,70.7,20919161.137481064
2023-09-26,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6830896.079999999,0.0,0.0,6994827.84,6976261.600000001,0.0,0.0,70.7,20802056.21748107
2023-09-27,3001800.0,0.0,0.0,4222400.0,9143200.0,0.0,0.0,6837800.22,0.0,0.0,6988494.24,6930545.6,0.0,0.0,70.7,20756910.75748107
2023-09-28,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6894240.1905,0.0,0.0,0.0,6921314.399999999,6921379.199999999,120.53,20737054.32211992
2023-10-09,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6754145.833500001,0.0,0.0,0.0,6436087.350000001,6689507.199999999,120.53,19879860.915119924
2023-10-10,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6935952.3051,0.0,0.0,0.0,6496678.65,6735881.6,120.53,20168633.086719923
2023-10-11,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6944228.1168,0.0,0.0,0.0,6450986.85,6735881.6,120.53,20131217.09841992
2023-10-12,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6954257.7429,0.0,0.0,0.0,6415228.050000001,6701100.8,120.53,20070707.12451992
2023-10-13,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,6997082.8551,0.0,0.0,0.0,6553793.4,6828630.399999999,120.53,20379627.186719917
2023-10-16,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7095148.904999999,0.0,0.0,0.0,6661069.8,6875004.8,120.53,20631344.036619917
2023-10-17,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7130967.1914,0.0,0.0,0.0,6629284.2,6875004.8,120.53,20635376.72301992
2023-10-18,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7183345.533,0.0,0.0,0.0,6754936.65,6967753.6,120.53,20906156.31461992
2023-10-19,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7228396.6404,0.0,0.0,0.0,6759903.149999999,7002534.399999999,120.53,20990954.72201992
2023-10-20,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7319460.0804,0.0,0.0,0.0,6878602.5,7037315.2,120.53,21235498.31201992
2023-10-23,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7282048.1838,0.0,0.0,0.0,6754936.65,6967753.6,120.53,21004858.96541992
2023-10-24,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7294308.021,0.0,0.0,0.0,6596008.65,6921379.199999999,120.53,20811816.40261992
2023-10-25,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7259602.7322,0.0,0.0,0.0,6568692.9,6909785.6,120.53,20738201.763819918
2023-10-26,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7306723.8465,0.0,0.0,0.0,6608424.9,6932972.8,120.53,20848242.07811992
2023-10-27,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7331719.917599999,0.0,0.0,0.0,6636733.95,6944566.399999999,120.53,20913140.79921992
2023-10-30,0.0,4215900.0,0.0,0.0,0.0,4966500.0,11593600.0,0.0,7349388.7545,0.0,0.0,0.0,6564223.050000001,6921379.199999999,120.53,20835111.536119923
2023-10-31,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6917903.8292000005,0.0,0.0,6906248.000000001,0.0,6917902.199999999,66.73,20742120.75760012
2023-11-01,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6896773.405599999,0.0,0.0,6814539.999999999,0.0,6871317.0,66.73,20582697.134000115
2023-11-02,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6909962.0603,0.0,0.0,6784576.0,0.0,6917902.199999999,66.73,20612506.988700118
2023-11-03,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6918804.7695,0.0,0.0,6793656.0,0.0,6917902.199999999,66.73,20630429.697900116
2023-11-06,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6885231.8444,0.0,0.0,6864480.0,0.0,6882963.3,66.73,20632741.87280012
2023-11-07,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6839823.6595,0.0,0.0,6831792.0,0.0,6824731.8,66.73,20496414.18790012
2023-11-08,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6819141.7216,0.0,0.0,6720108.0,0.0,6719915.1,66.73,20259231.550000116
2023-11-09,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6786168.1004,0.0,0.0,6714660.0,0.0,6708268.8,66.73,20209163.62880012
2023-11-10,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6810898.3163,0.0,0.0,6738268.0,0.0,6684976.199999999,66.73,20234209.24470012
2023-11-13,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6802805.729200001,0.0,0.0,6661088.0,0.0,6719915.1,66.73,20183875.55760012
2023-11-14,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6829329.8879,0.0,0.0,6643836.0,0.0,6778146.6,66.73,20251379.21630012
2023-11-15,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6840573.781599999,0.0,0.0,6772772.0,0.0,6766500.3,66.73,20379912.810000118
2023-11-16,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6830830.1321,0.0,0.0,6827252.0,0.0,6743207.699999999,66.73,20401356.56050012
2023-11-17,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6841621.5712,0.0,0.0,6876284.0,0.0,6719915.1,66.73,20437887.39960012
2023-11-20,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6766236.2846,0.0,0.0,6843596.0,0.0,6766500.3,66.73,20376399.31300012
2023-11-21,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6770883.8665000005,0.0,0.0,6794564.0,0.0,6778146.6,66.73,20343661.194900118
2023-11-22,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6755595.663699999,0.0,0.0,6847228.0,0.0,6754854.0,66.73,20357744.392100118
2023-11-23,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6744955.0428,0.0,0.0,6821804.0,0.0,6754854.0,66.73,20321679.77120012
2023-11-24,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6745252.7103,0.0,0.0,6824528.0,0.0,6754854.0,66.73,20324701.438700117
2023-11-27,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6814196.4722,0.0,0.0,7016116.000000001,0.0,6743207.699999999,66.73,20573586.90060012
2023-11-28,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6835775.3815,0.0,0.0,7124168.0,0.0,6789792.899999999,66.73,20749803.00990012
2023-11-29,0.0,3968900.0,0.0,0.0,9080000.0,0.0,11646300.0,0.0,6876992.408,0.0,0.0,7149592.0,0.0,6801439.199999999,66.73,20828090.336400118
2023-11-30,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6930017.12,0.0,0.0,13859756.35,20789773.47021932
2023-12-01,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6963589.36,0.0,0.0,13859756.35,20823345.71021932
2023-12-04,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,7019248.6,0.0,0.0,13859756.35,20879004.95021932
2023-12-05,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6850503.92,0.0,0.0,13859756.35,20710260.27021932
2023-12-06,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6723282.8,0.0,0.0,13859756.35,20583039.15021932
2023-12-07,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6722399.32,0.0,0.0,13859756.35,20582155.67021932
2023-12-08,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6710914.08,0.0,0.0,13859756.35,20570670.430219322
2023-12-11,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6647303.52,0.0,0.0,13859756.35,20507059.87021932
2023-12-12,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6568673.800000001,0.0,0.0,13859756.35,20428430.15021932
2023-12-13,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6574858.16,0.0,0.0,13859756.35,20434614.51021932
2023-12-14,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6667623.5600000005,0.0,0.0,13859756.35,20527379.91021932
2023-12-15,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6755088.079999999,0.0,0.0,13859756.35,20614844.43021932
2023-12-18,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6718865.399999999,0.0,0.0,13859756.35,20578621.75021932
2023-12-19,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6716214.96,0.0,0.0,13859756.35,20575971.31021932
2023-12-20,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6748903.720000001,0.0,0.0,13859756.35,20608660.070219323
2023-12-21,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6779825.52,0.0,0.0,13859756.35,20639581.87021932
2023-12-22,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6811630.8,0.0,0.0,13859756.35,20671387.15021932
2023-12-25,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6823999.52,0.0,0.0,13859756.35,20683755.87021932
2023-12-26,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6811630.8,0.0,0.0,13859756.35,20671387.15021932
2023-12-27,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6820465.600000001,0.0,0.0,13859756.35,20680221.950219322
2023-12-28,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6824883.0,0.0,0.0,13859756.35,20684639.35021932
2023-12-29,0.0,0.0,0.0,0.0,8834800.0,0.0,0.0,0.0,0.0,0.0,0.0,6733001.08,0.0,0.0,13859756.35,20592757.430219322
2023-12-31,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6860912.88,6834299.760000001,0.0,0.0,6860918.899999999,117.77,20556249.30538932
2024-01-02,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6850687.31,6810197.28,0.0,0.0,6837382.3,117.77,20498384.65538932
2024-01-03,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6844907.640000001,6808535.04,0.0,0.0,6790309.1,117.77,20443869.54538932
2024-01-04,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6817343.0600000005,6807703.920000001,0.0,0.0,6790309.1,117.77,20415473.845389318
2024-01-05,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6782665.04,6749525.5200000005,0.0,0.0,6790309.1,117.77,20322617.42538932
2024-01-08,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6775107.01,6714618.4799999995,0.0,0.0,6743235.899999999,117.77,20233079.155389316
2024-01-09,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6761769.31,6655608.96,0.0,0.0,6743235.899999999,117.77,20160731.935389318
2024-01-10,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6755100.46,6593274.96,0.0,0.0,6731467.6,117.77,20079960.78538932
2024-01-11,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6779108.319999999,6530109.84,0.0,0.0,6731467.6,117.77,20040803.525389317
2024-01-12,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6791112.25,6562523.52,0.0,0.0,6802077.399999999,117.77,20155830.935389318
2024-01-15,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6763547.670000001,6572081.399999999,0.0,0.0,6802077.399999999,117.77,20137824.23538932
2024-01-16,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6759990.95,6597015.0,0.0,0.0,6731467.6,117.77,20088591.315389317
2024-01-17,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6776440.78,6594106.08,0.0,0.0,6649089.499999999,117.77,20019754.12538932
2024-01-18,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6743096.529999999,6604079.52,0.0,0.0,6696162.699999999,117.77,20043456.51538932
2024-01-19,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6739539.8100000005,6629844.239999999,0.0,0.0,6707930.999999999,117.77,20077432.81538932
2024-01-22,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6755989.640000001,6714618.4799999995,0.0,0.0,6684394.399999999,117.77,20155120.28538932
2024-01-23,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6765770.62,6756174.4799999995,0.0,0.0,6707930.999999999,117.77,20229993.865389317
2024-01-24,0.0,0.0,4445900.0,4155600.0,0.0,0.0,11768300.0,0.0,0.0,6820010.600000001,6818508.48,0.0,0.0,6649089.499999999,117.77,20287726.34538932
