date,market_cap,pb_ratio,ps_ratio,pe_ratio,有息负债率(%),商誉占比(%),应收占比(%),近20日换手率(%),近20日日均成交额(万元)
2025-03-03,21.016126666666665,1.8568366666666667,2.125226666666667,19.09134,14.43784433315176,1.1540268605477269,12.053932282795268,2.6427205393421804,5058.310365484211
2025-04-01,20.96520843333333,1.832,2.4470733333333334,18.294803333333334,13.00239616452794,2.753099506540334,11.936315275745,3.210933248376034,6101.854481583333
2025-05-06,21.152866666666668,1.9266333333333334,2.2020833333333334,38.47576666666667,13.433242606789635,3.6053824632824982,10.70114057260086,3.0548506901833288,6143.372585624561
2025-06-03,22.006563333333336,1.95233,2.11572,22.801146666666668,19.080934366964698,3.152273725757755,10.345327588424972,2.9922524947495166,6092.600344935
2025-07-01,22.92006,1.9550933333333333,2.35208,9.691593333333334,16.097045998048397,2.22873444699535,9.248899061299358,2.8530574483990607,5892.521327730001
2025-08-01,24.43996,2.032703333333333,2.1145033333333334,22.811226666666666,18.893145083676174,1.646583402150037,10.801468726922929,3.4248522515031943,7306.2303267766665
2025-09-01,25.498749999999998,1.9087933333333333,3.07581,43.538317566666414,17.374965331048884,2.141324145158359,10.827099001818356,3.508421778841097,8072.784629081666
2025-10-09,24.900340000000003,1.9856666666666667,3.1245566666666664,97.10473936666591,15.419849009444393,2.68646470141185,10.67129863170173,3.3444800941381208,7961.136218794117
2025-11-03,26.281769999999998,2.120156666666667,2.4646233333333334,59.691644233333086,13.961485865281464,2.426349991193252,13.714292565678612,3.0097196297321127,7353.848821412964
2025-12-01,26.511846666666667,1.9550966666666667,2.411036666666667,39.48428333333333,13.426724618398959,1.7477470678497817,13.112852107954946,2.878779496446779,6882.389674485001
2026-01-05,25.66359,1.9011933333333333,1.98441,33.68598,14.64913027170237,2.133295714035056,13.627262921622922,2.8202145010887985,6612.085341021053
2026-02-02,26.579423333333335,1.80883,1.7780833333333335,37.888556666666666,14.603992983640142,2.2441929947315145,13.614147303027217,3.174611010888897,7721.172591168333
2026-03-02,27.404013333333335,1.7926066666666667,2.8192633333333332,34.48267,16.47132470291608,1.9572384291863252,10.9257680499741,2.7582953715585448,6975.322145986666
2026-04-01,25.97201,1.6334533333333332,2.754253333333333,72.41461756666642,12.569970574502113,1.2757504570536335,10.40814343947702,2.521732132444681,5978.590121106667
2026-05-06,26.775103333333334,1.8212133333333334,3.0221666666666667,41.48283066666641,14.086704153148911,2.442733688912269,10.02863335450458,2.392321430310938,5749.981537563158
2026-06-01,24.828933333333335,1.6741466666666667,3.011013333333333,12.88427643333333,10.494834018384068,0.9236326007008406,8.43448630303224,2.8845536911768517,6392.943631092982
2026-07-01,21.235646866666666,1.5969799999999998,2.3991466666666668,24.502163333333332,9.733666031416313,1.510019450342506,10.592067497053254,2.2336843854401356,4358.873255228334
2026-08-03,20.86253333333333,1.63633,1.869,50.754144233333086,15.283078673813216,1.5174782639158195,12.103692071143096,2.321840084213044,4226.768037363333
2026-09-01,23.47639,1.7901166666666666,1.9310066666666665,51.89883423333308,15.722226080902153,2.4320069345670166,13.353136507088587,2.0266180339878885,4303.805712278333
