date,strategy_return,max_drawdown,xirr,benchmark_return,benchmark_xirr,benchmark_drawdown,excess_return
2026-02-10,0.4650822505305916,-0.09240573738736499,0.259685893743264,0.13750562392751697,0.08429812118217934,-0.14049944718911317,0.3275766266030746
2026-02-11,0.4632716736054159,-0.09240573738736499,0.25834272781384043,0.14003916773416125,0.08563223164426975,-0.14049944718911317,0.3232325058712546
2026-02-12,0.45881858372046946,-0.09240573738736499,0.25570637961533066,0.1303844954293789,0.07983343796928447,-0.14049944718911317,0.32843408829109055
2026-02-13,0.4494152547912025,-0.09240573738736499,0.2506394644924923,0.1194970585206927,0.07329415884802108,-0.14049944718911317,0.3299181962705098
2026-02-24,0.46236016398474566,-0.09240573738736499,0.25214957491931095,0.12538598920325028,0.0753144422771459,-0.14049944718911317,0.3369741747814954
2026-02-25,0.4671816556558488,-0.09240573738736499,0.25402629381365444,0.12360514029039216,0.07415992515604847,-0.14049944718911317,0.34357651536545664
2026-02-26,0.46574568573144304,-0.09240573738736499,0.2529059898921638,0.12168826217986184,0.07292986151420497,-0.14049944718911317,0.3440574235515812
2026-02-27,0.46489332832579944,-0.09240573738736499,0.2520674909318692,0.12490648628145595,0.07465400872768917,-0.14049944718911317,0.3399868420443435
2026-03-02,0.47634654313879277,-0.09240573738736499,0.25620443265203535,0.13497208012087292,0.08000244977665943,-0.14049944718911317,0.34137446301791985
2026-03-03,0.45347223945443216,-0.09240573738736499,0.2449295453226757,0.1453119995089287,0.08570468975852846,-0.14049944718911317,0.30816023994550346
2026-03-04,0.44367828083101535,-0.09240573738736499,0.23984484491418265,0.13216477755391343,0.07814309342011581,-0.14049944718911317,0.3115135032771019
2026-03-05,0.43861777993312545,-0.09240573738736499,0.2425269159495133,0.13082456694626532,0.07919923946556498,-0.14049944718911317,0.30779321298686013
2026-03-06,0.43489981918394394,-0.09240573738736499,0.24029641026451734,0.1358230424700999,0.08195007250315775,-0.14049944718911317,0.29907677671384403
2026-03-09,0.43209624718037,-0.09240573738736499,0.2376999586527088,0.1363705806548836,0.08184223491246861,-0.14049944718911317,0.2957256665254864
2026-03-10,0.44016815919957897,-0.09240573738736499,0.24120501082305754,0.13322096471888378,0.07989667205117872,-0.14049944718911317,0.3069471944806952
2026-03-11,0.4405165271198024,-0.09240573738736499,0.24096153711514962,0.14431355719100614,0.08609141548400095,-0.14049944718911317,0.29620296992879624
2026-03-12,0.432830829067268,-0.09240573738736499,0.2368404322083065,0.1499279425408615,0.08912680204793647,-0.14049944718911317,0.2829028865264065
2026-03-13,0.42505181607143405,-0.09240573738736499,0.23267391251213404,0.15157168720498482,0.08990289718250406,-0.14049944718911317,0.27348012886644923
2026-03-16,0.4302328745295625,-0.09240573738736499,0.23398747613798399,0.1521192253897683,0.08975273397555845,-0.14049944718911317,0.2781136491397942
2026-03-17,0.42491534094652694,-0.09240573738736499,0.23103479298111426,0.15492641806469587,0.09117220695105,-0.14049944718911317,0.2699889228818311
2026-03-18,0.42353423325508466,-0.09240573738736499,0.22998060120469216,0.15122926394391278,0.08895126904115334,-0.14049944718911317,0.2723049693111719
2026-03-19,0.40172608152101796,-0.09240573738736499,0.21906294112900468,0.147805596388078,0.08688619568251525,-0.14049944718911317,0.25392048513293997
2026-03-20,0.3852760303681291,-0.09240573738736499,0.2106875680629175,0.14458704375595488,0.08493886414452931,-0.14049944718911317,0.2406889866121742
2026-03-23,0.33263413916337226,-0.12271521396236601,0.18367412221568818,0.10863938200202061,0.06424916263906366,-0.14049944718911317,0.22399475716135164
2026-03-24,0.35862660674150804,-0.12271521396236601,0.1962500608151724,0.12897570735843056,0.07564181777529631,-0.14049944718911317,0.22965089938307748
2026-03-25,0.3786251327966663,-0.12271521396236601,0.20569925227311095,0.13595978575257428,0.07942407487097972,-0.14049944718911317,0.24266534704409204
2026-03-26,0.36079548703188435,-0.12271521396236601,0.19665897380260958,0.13541224756779058,0.07898615581504295,-0.14049944718911317,0.22538323946409378
2026-03-27,0.357056610038605,-0.12271521396236601,0.19450045505687924,0.1315088484135234,0.07667851719769289,-0.14049944718911317,0.2255477616250816
2026-03-30,0.3595456133154309,-0.12271521396236601,0.19474658391727973,0.1406842096565739,0.08137788146428745,-0.14049944718911317,0.21886140365885698
2026-03-31,0.3639144719121221,-0.12271521396236601,0.19654649649011285,0.14383439064745973,0.08297793312772163,-0.14049944718911317,0.22008008126466239
2026-04-01,0.3845296300553216,-0.12271521396236601,0.20615460368700647,0.14431355719100614,0.08310386607562119,-0.14049944718911317,0.24021607286431546
2026-04-02,0.3725436337259278,-0.12271521396236601,0.20006165349297397,0.14883286617129432,0.08544060387812547,-0.14049944718911317,0.22371076755463348
