date,159920.SZ_shares,159941.SZ_shares,513000.SH_shares,513030.SH_shares,513500.SH_shares,518880.SH_shares,159920.SZ_value,159941.SZ_value,513000.SH_value,513030.SH_value,513500.SH_value,518880.SH_value,cash,total_value
2023-02-10,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,131042.31210000001,109584.24,176469.78,135208.7,138457.2,466232.325,176.64,1157171.1939436798
2023-02-13,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,131369.0742,111697.2,175250.28000000003,135695.5,140619.6,467546.9877,176.64,1162355.2787436799
2023-02-14,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,131019.8211,112429.92000000001,175575.48,136182.3,140556.0,466697.8641,176.64,1162638.0220436798
2023-02-15,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,129307.3992,113418.23999999999,174193.37999999998,137521.0,141075.4,465941.4786,176.64,1161633.5346436799
2023-02-16,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,130997.33009999999,111799.44,175136.46,137764.4,139824.6,465487.9554,176.64,1161186.8223436798
2023-02-17,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,129521.4921,111271.2,174079.56,137277.59999999998,139739.8,464754.9855,176.64,1156821.27444368
2023-02-20,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,130670.568,111237.12000000001,173721.84,137521.0,139697.4,466767.49470000004,176.64,1159792.05954368
2023-02-21,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,128327.32710000001,108459.59999999999,173266.56000000003,136669.1,136729.4,465255.0318,176.64,1148883.65574368
2023-02-22,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,127932.98490000001,108800.4,170892.59999999998,136547.40000000002,136909.6,467721.6804,176.64,1148981.30214368
2023-02-23,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,127978.074,110163.59999999999,171526.74,137277.59999999998,138181.6,466348.7868,176.64,1151653.0376436799
2023-02-24,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,125589.74399999999,108152.88,173656.80000000002,134600.2,136559.8,467686.8651,176.64,1146422.92594368
2023-02-27,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,126254.4066,109856.88,173055.18,136912.5,138224.0,466593.1101,176.64,1151072.7135436798
2023-02-28,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,125184.26340000001,109635.36,172990.14,137399.3,137715.19999999998,466209.21749999997,176.64,1149310.11774368
2023-03-01,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,130208.7528,108527.76000000001,173266.56000000003,136182.3,136835.4,468512.88119999995,176.64,1153710.29084368
2023-03-02,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,128214.6579,108612.95999999999,172030.80000000002,136304.0,136708.2,468000.819,176.64,1150048.07374368
2023-03-03,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,129622.91580000002,111271.2,174713.7,138251.19999999998,139538.4,470153.2056,176.64,1163727.25824368
2023-03-06,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,129555.33570000001,111117.84,177103.91999999998,138981.4,139294.6,474690.5943,176.64,1170920.3268436799
2023-03-07,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,129510.2466,110061.36,178144.56,139224.8,137566.80000000002,474132.009,176.64,1168816.41244368
2023-03-08,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,127144.4076,111186.0,178112.03999999998,138981.4,138510.2,469024.6353,176.64,1163135.3197436798
2023-03-09,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,126603.6597,109396.8,179689.26,139224.8,136241.80000000002,469280.66640000005,176.64,1160613.62294368
2023-03-10,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,122750.84430000001,107880.24,177835.62,137764.4,134249.0,471840.05309999996,176.64,1152496.7942436798
2023-03-13,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,124643.4084,108306.24,177282.78,134356.80000000002,133507.0,476016.96479999996,176.64,1154289.83004368
2023-03-14,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,121263.76079999999,110146.56,173835.66,136425.7,134885.0,482264.6166,176.64,1158997.93424368
2023-03-15,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,122491.6623,110180.63999999998,171916.97999999998,131557.69999999998,133432.8,481775.97000000003,176.64,1151532.3891436798
2023-03-16,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,121151.09160000001,113827.20000000001,173315.34000000003,132774.69999999998,136708.2,485987.3889,176.64,1163940.55734368
2023-03-17,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,122987.4282,113094.48,174583.62000000002,131314.3,135022.80000000002,488372.391,176.64,1165551.6560436802
2023-03-20,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,119089.5237,112975.20000000001,173071.44,132774.69999999998,135510.4,507243.2079,176.64,1180841.10844368
2023-03-21,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,120993.3333,114679.20000000001,174274.68000000002,135938.9,137418.4,498436.1694,176.64,1181917.3195436802
2023-03-22,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,122863.51349999999,113026.32,176079.54,136790.80000000002,135065.2,490280.4543,176.64,1174282.46464368
2023-03-23,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,125713.6587,114440.64,177217.74000000002,137886.1,135457.4,494852.6583,176.64,1185744.83384368
2023-03-24,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,124249.1733,114253.2,176648.64,134478.5,135542.19999999998,496469.87519999995,176.64,1181818.2253436798
2023-03-27,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,122683.2642,113946.48,178274.64,135938.9,136443.19999999998,493712.68830000004,176.64,1181175.8093436798
2023-03-28,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,124080.16949999999,113452.31999999999,177835.62,136547.40000000002,136294.80000000002,492107.1792,176.64,1180494.12554368
2023-03-29,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,126682.5924,115582.32,180420.96,138616.3,138277.0,493456.6572,176.64,1193212.46644368
2023-03-30,107100.0,42600.0,162600.0,121700.0,53000.0,308100.0,127606.32989999998,116826.23999999999,179689.26,140685.19999999998,139305.2,493654.4574,176.64,1197943.3241436798
2023-03-31,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150204.4452,109873.2,185425.9,141795.19999999998,146023.02000000002,474558.6872,13.15,1207893.6029405799
2023-04-03,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150429.3756,109731.0,186277.09000000003,140217.0,146736.72,468989.41439999995,13.15,1202393.75054058
2023-04-04,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149291.38880000002,109193.8,187795.88,141431.0,145671.66,473227.4794,13.15,1206624.35874058
2023-04-06,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149767.66760000002,108925.2,184524.63999999998,141552.4,145957.13999999998,480948.8372,13.15,1211689.0353405802
2023-04-07,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149939.762,109051.6,183756.9,141795.19999999998,146154.78,480094.76060000004,13.15,1210806.15314058
2023-04-10,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149780.87660000002,108830.4,183923.80000000002,141552.4,146132.82,476245.0992,13.15,1206478.54634058
2023-04-11,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,151210.09040000002,108309.0,184240.91,141795.19999999998,146374.38,478242.05779999995,13.15,1210184.78874058
2023-04-12,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149833.8384,107282.00000000001,185175.55,142766.4,145704.6,481625.7524,13.15,1212401.29134058
2023-04-13,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149701.4968,109162.2,185843.15,143616.2,147219.84,482180.44680000003,13.15,1217736.48414058
2023-04-14,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150244.0722,108830.4,188530.24,144951.6,146802.6,483789.00179999997,13.15,1223161.06454058
2023-04-17,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,152917.0706,108988.4,187178.34999999998,143980.4,147439.44,479562.1012,13.15,1220078.91234058
2023-04-18,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,152228.9446,109225.40000000001,187679.05000000002,144344.6,147856.68,477687.36340000003,13.15,1219035.1885405802
2023-04-19,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149979.389,109051.6,187628.98,144951.6,147659.04,477498.7438,13.15,1216782.50334058
2023-04-20,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150733.6858,108593.40000000001,187578.90999999997,144223.19999999998,147329.64,478164.2008,13.15,1216636.18714058
2023-04-21,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147875.38400000002,108356.4,187412.01,144708.8,146956.32,476333.8268,13.15,1211655.89134058
2023-04-24,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147200.59279999998,108230.00000000001,187745.81,144951.6,147252.78,475457.4214,13.15,1210851.35474058
2023-04-25,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,144659.93600000002,106223.4,188012.85,145922.8,144957.96,479506.573,13.15,1209296.66954058
2023-04-26,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146486.0488,107408.4,188196.44,144951.6,145221.48,480039.23240000004,13.15,1212316.35174058
2023-04-27,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147028.49839999998,110283.99999999999,188530.24,145801.4,147988.44,480882.4384,13.15,1220528.16734058
2023-04-28,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147491.69400000002,111058.2,190866.84,146651.19999999998,149295.06,477276.631,13.15,1222652.77554058
2023-05-04,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147531.321,108546.00000000001,191300.78000000003,144951.6,145023.84,487394.80919999996,13.15,1224761.50074058
2023-05-05,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148391.54140000002,110947.6,191851.55,146287.0,147834.72,489680.27939999994,13.15,1235005.84134058
2023-05-08,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150323.452,111295.2,189498.25999999998,146165.6,147988.44,484698.90040000004,13.15,1229983.0029405802
2023-05-09,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147306.3906,110710.59999999999,191601.19999999998,146044.2,147516.3,485608.5052,13.15,1228800.3463405801
2023-05-10,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146803.568,111990.4,190833.46,145194.4,148273.92,487172.9902,13.15,1230281.88874058
2023-05-11,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146578.63760000002,112022.0,191918.31,144466.0,147615.12,487450.33739999996,13.15,1230063.55554058
2023-05-12,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146260.9926,112243.20000000001,194171.46,144830.2,148230.0,484809.663,13.15,1230558.66614058
2023-05-15,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149145.7124,113128.0,194254.91,144344.6,149042.52,486651.4952,13.15,1236580.3881405802
2023-05-16,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149000.1618,112970.0,195089.41,144223.19999999998,147779.82,485386.6862,13.15,1234462.42854058
2023-05-17,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146340.4982,114755.4,196691.65000000002,145073.0,150074.64,483456.4202,13.15,1236404.75894058
2023-05-18,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148219.44700000001,117204.40000000001,199011.56,147015.40000000002,151985.16,482735.14119999995,13.15,1246184.2587405802
2023-05-19,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147147.631,117583.59999999999,200296.69,147986.6,152600.03999999998,480815.74580000003,13.15,1246443.45734058
2023-05-22,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148523.883,117615.2,202416.32,147622.4,152204.76,482646.41359999997,13.15,1251042.12714058
2023-05-23,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147094.6692,116382.8,200964.28999999998,147258.2,150854.22,480039.23240000004,13.15,1242606.56214058
2023-05-24,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,145083.3788,116177.4,199712.54,144344.6,150239.34,483112.3804,13.15,1238682.7897405801
2023-05-25,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,142317.6658,118831.8,199328.66999999998,143616.2,151480.08,481758.8438,13.15,1237346.41014058
2023-05-26,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,142661.7288,122276.20000000001,200012.96,145437.19999999998,153950.58,479218.35520000005,13.15,1243570.17454058
2023-05-29,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,140809.198,121960.20000000001,200530.35,144708.8,153555.30000000002,478441.548,13.15,1240018.54654058
2023-05-30,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,141722.2544,122845.0,201898.93,144587.4,154071.36,477587.4714,13.15,1242725.56634058
2023-05-31,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,138837.53459999998,122023.4,199879.44,142645.0,153171.0,483866.8588,13.15,1240436.38394058
2023-06-01,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,139062.46500000003,123856.20000000001,202866.95,144223.19999999998,155004.66,483456.4202,13.15,1248483.0457405802
2023-06-02,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,144620.1832,124693.6,205604.11,146772.6,157200.66,485475.4138,13.15,1264379.71754058
2023-06-05,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,145625.8284,124709.4,207790.50000000003,145073.0,156805.38,480305.4152,13.15,1260322.67414058
2023-06-06,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,145903.7206,125025.4,211495.68000000002,145801.4,157530.06,483201.108,13.15,1268970.5191405802
2023-06-07,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147372.5614,123097.8,207556.84,145558.6,157189.68,483500.784,13.15,1264289.41594058
2023-06-08,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148060.6874,124804.20000000001,205654.18,146044.2,158353.56,481670.1162,13.15,1264600.0941405802
2023-06-09,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148616.4718,124914.79999999999,210661.18,146529.80000000002,158177.88,485198.06659999996,13.15,1274111.34894058
2023-06-12,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,148947.32580000002,127253.2,211529.06000000003,147501.0,159846.84,485797.12480000005,13.15,1280887.70114058
2023-06-13,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,150482.2116,128738.4,215918.53,149564.8,161570.7,487683.3208,13.15,1293971.1129405801
2023-06-14,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149913.2182,129733.8,218205.05999999997,150778.8,161867.16,484465.917,13.15,1294977.10574058
2023-06-15,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,153075.83020000003,131092.6,217971.4,151021.6,163689.84,480294.5446,13.15,1297158.96534058
2023-06-16,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,154531.462,129860.2,218739.13999999998,152721.2,162635.76,484310.4968,13.15,1302811.4093405802
2023-06-19,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,153234.71560000003,129686.4,213932.42,150900.2,162427.14,484576.67960000003,13.15,1294770.70574058
2023-06-20,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,151871.6726,130255.2,214917.13,150657.40000000002,162536.94,485419.8856,13.15,1295671.37874058
2023-06-21,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149185.4652,128849.0,217570.84000000003,150171.80000000002,162130.68,484133.0416,13.15,1292053.97734058
2023-06-26,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,146313.9544,127774.59999999999,209809.99000000002,148593.6,161329.14,483389.7276,13.15,1277224.1625405801
2023-06-27,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149119.29439999998,130065.6,209025.56,149200.6,163261.62000000002,483334.19940000004,13.15,1284020.0243405802
2023-06-28,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,149317.80680000002,130239.40000000001,212096.52,150536.0,163206.72,480715.8538,13.15,1286125.45114058
2023-06-29,125800.0,39500.0,166900.0,121400.0,54900.0,293800.0,147663.6626,130223.6,213248.13,150778.8,164183.94,481015.5298,13.15,1287126.8129405798
2023-06-30,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,165973.274,131717.88,198143.82,163511.2,172372.86,461152.50480000005,210.4,1293081.94362192
2023-07-03,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169203.153,131780.76,201397.95,163119.40000000002,172327.34,462202.13519999996,210.4,1300241.14302192
2023-07-04,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169992.0155,131576.4,199031.31,162597.0,172065.6,462679.4952,210.4,1298152.22552192
2023-07-05,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,167312.8545,131387.76,198470.78999999998,160768.6,171564.88,463453.38,210.4,1293168.66932192
2023-07-06,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,163755.54450000002,130617.48,195574.77,156850.6,170506.54,463103.50320000004,210.4,1280618.84252192
2023-07-07,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162088.533,130067.28,193768.65,158026.0,169937.54,462584.0232,210.4,1276682.43102192
2023-07-10,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162713.68,129941.52,193815.36,159070.8,170039.96,464036.6016,210.4,1279828.32642192
2023-07-11,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,164157.4045,130507.44,195325.65,160899.2,171098.30000000002,462923.2296,210.4,1285121.62892192
2023-07-12,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,165720.272,131875.08,194531.58000000002,162988.8,172076.98,463941.1296,210.4,1291344.24642192
2023-07-13,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169545.44150000002,133682.88,199218.15000000002,165209.0,172987.38,467663.1336,210.4,1308516.38992192
2023-07-14,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169724.0145,133227.0,199171.43999999997,165731.4,172315.96,465224.10480000003,210.4,1305604.32412192
2023-07-17,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169858.01499999998,134500.32,197956.98,165209.0,172976.0,466888.968,210.4,1307599.6878219198
2023-07-18,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,166657.9925,135805.08,199311.57,166645.6,174500.92,469115.712,210.4,1312247.2793219201
2023-07-19,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,166166.7045,135757.92,201351.24,166515.0,175001.64,475106.58,210.4,1320109.48932192
2023-07-20,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,166017.84649999999,132708.24,199078.02,168082.19999999998,173795.36,473834.2752,210.4,1313726.3465219198
2023-07-21,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,167163.99649999998,132346.68,197069.49000000002,166123.2,173806.74000000002,471151.51200000005,210.4,1307872.02332192
2023-07-24,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,163532.2575,132598.2,196617.96,165862.0,174489.54,471437.92799999996,210.4,1304748.2903219198
2023-07-25,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,170245.0175,133494.24,197303.04,165600.8,174865.08,468288.4752,210.4,1310007.05752192
2023-07-26,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,169456.155,132834.0,196182.0,163250.0,174569.2,470737.8936,210.4,1307239.65342192
2023-07-27,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,172075.7445,132425.28,198657.63,166645.6,173385.68,471628.5912,210.4,1315028.93052192
2023-07-28,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,174531.61849999998,135034.8,199981.08,166123.2,175240.62,468362.8872,210.4,1319484.6105219198
2023-07-31,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,175990.342,134987.64,200090.06999999998,166253.8,175411.32,468013.01039999997,210.4,1320956.58722192
2023-08-01,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,175275.9085,134547.48,199420.56,163641.8,174887.84,469126.3824,210.4,1317110.37572192
2023-08-02,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,171242.3095,131749.32,194842.98,161944.0,172668.74000000002,469486.9296,210.4,1302144.68392192
2023-08-03,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,170498.0195,131812.2,191884.68,160246.2,172520.8,467323.6464,210.4,1294495.95072192
2023-08-04,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,171242.3095,131057.64,192336.21000000002,160638.0,171428.32,466613.2224,210.4,1293526.1067219202
2023-08-07,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,171078.4525,132079.44,193472.81999999998,161029.80000000002,172873.58,467503.92000000004,210.4,1298248.4173219202
2023-08-08,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,168458.863,131293.44,193737.50999999998,159593.19999999998,172577.69999999998,467440.4592,210.4,1293311.57702192
2023-08-09,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,168920.29450000002,129815.76,192694.32,160507.40000000002,171428.32,467641.7928,210.4,1291218.29212192
2023-08-10,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,168935.152,130035.84000000001,193426.11,161813.40000000002,171451.08,466167.8736,210.4,1292039.86042192
2023-08-11,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,167446.71349999998,129218.4,192351.78,160638.0,171314.52000000002,467832.7368,210.4,1289012.55512192
2023-08-14,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,165035.55349999998,130931.87999999999,190389.96000000002,160899.2,172532.18,468574.8912,210.4,1288574.0695219198
2023-08-15,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,163457.8285,129642.84,190950.47999999998,159593.19999999998,170756.9,468585.5616,210.4,1283197.2149219199
2023-08-16,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,161656.81650000002,128652.48,189004.23,160246.2,170005.82,469401.8472,210.4,1279177.79852192
2023-08-17,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,161656.81650000002,127473.48,187416.09,158940.2,168924.72,469306.65599999996,210.4,1273928.3673219199
2023-08-18,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,158278.0795,127096.2,187322.67,157764.8,168731.25999999998,468670.3632,210.4,1268073.77752192
2023-08-21,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,155271.48750000002,129218.4,187852.05,158026.0,169835.12,470525.8896,210.4,1270939.35192192
2023-08-22,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,156611.068,128982.6,189066.50999999998,159593.19999999998,169357.16,470420.028,210.4,1274240.9708219199
2023-08-23,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,157132.071,131073.36,190483.38,159070.8,171212.1,470939.50800000003,210.4,1280121.62382192
2023-08-24,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,160093.949,128039.4,192756.6,157895.40000000002,168697.12,472349.68559999997,210.4,1280042.55942192
2023-08-25,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,157786.93300000002,129061.2,187665.21,157242.4,169835.12,471596.86079999997,210.4,1273398.12862192
2023-08-28,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,159245.65649999998,129925.8,190156.41,158679.0,170825.18000000002,471713.39280000003,210.4,1280755.8441219202
2023-08-29,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162341.53499999997,132802.56,190389.96000000002,160376.8,173294.63999999998,472964.6376,210.4,1292380.53742192
2023-08-30,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162237.391,133509.96000000002,191511.0,160768.6,173897.78,474587.10000000003,210.4,1296722.23582192
2023-08-31,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,161403.8145,133840.08000000002,193052.43,161944.0,173636.04,476834.904,210.4,1300921.6733219202
2023-09-01,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,161433.5295,133667.16,194858.55000000002,159854.4,173897.78,476463.9672,210.4,1300385.7915219201
2023-09-04,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,165586.2715,133651.44,194718.41999999998,158417.80000000002,173875.02000000002,478202.6808,210.4,1304662.03712192
2023-09-05,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162356.3925,133840.08000000002,194687.28,157764.8,173158.08000000002,478563.228,210.4,1300580.26532192
2023-09-06,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,162624.252,132881.16,195839.46,157503.6,172395.62,476803.17360000004,210.4,1298257.67042192
2023-09-07,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,160600.0945,131922.24,194220.18000000002,157242.4,171917.66,477057.5784,210.4,1293170.55772192
2023-09-08,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,161061.526,132393.84,192818.88,157373.0,172554.94,480419.0352,210.4,1296831.62602192
2023-09-11,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,160198.2345,134044.44,191915.81999999998,158156.6,173670.18,480832.3728,210.4,1299028.0521219198
2023-09-12,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,159453.9445,132220.91999999998,193301.55000000002,156850.6,172304.58,482157.74879999994,210.4,1296499.7481219198
2023-09-13,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,159230.799,132629.64,191962.53000000003,156197.6,172281.82,482995.656,210.4,1295508.44982192
2023-09-14,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,159498.65850000002,133730.04,194064.47999999998,157111.80000000002,173727.08,487586.73600000003,210.4,1305929.19932192
2023-09-15,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,160495.9505,131199.12,195808.32,156458.8,171416.94,482380.42319999996,210.4,1297969.95852192
2023-09-18,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,158218.6495,131293.44,194998.68,155152.8,171428.32,481882.284,210.4,1293184.57832192
2023-09-19,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,158992.51299999998,130994.76000000001,193348.26,154891.6,171041.4,484013.556,210.4,1293492.4938219201
2023-09-20,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,157920.9335,129014.04,192164.94,155805.80000000002,169436.81999999998,484798.1112,210.4,1289351.04952192
2023-09-21,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,155837.20450000002,126624.6,189082.08,153324.4,166660.09999999998,485635.7376,210.4,1277374.52692192
2023-09-22,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,159498.65850000002,126624.6,188677.26,153193.80000000002,166273.18,484469.29439999996,210.4,1278947.19772192
2023-09-25,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,156566.4955,127221.96,189518.04,151496.0,166921.84000000003,488530.5048,210.4,1280465.24512192
2023-09-26,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,154304.052,125241.23999999999,186964.56000000003,149145.19999999998,164475.14,486802.1808,210.4,1267142.77762192
2023-09-27,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,155450.202,125477.04000000001,186653.16,148753.4,164486.52,475212.7224,210.4,1256243.44922192
2023-09-28,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,153440.7605,126656.04,184582.35,148884.0,165647.28,459190.836,210.4,1238611.67132192
2023-10-09,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,154512.4815,129721.44,180347.31000000003,147708.6,167012.88,449859.852,210.4,1229372.96832192
2023-10-10,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,155911.492,130428.84,184987.16999999998,150451.19999999998,167855.0,461969.0712,210.4,1251813.17802192
2023-10-11,141500.0,39300.0,155700.0,130600.0,56900.0,280800.0,158054.934,131387.76,185765.67,151365.4,168571.94,462520.2816,210.4,1257876.3904219202
