date,策略净值,恒生ETF_净值,纳指ETF_净值,日经ETF_净值,德国ETF_净值,标普500ETF_净值,黄金ETF_净值
2025-04-22,1760361.4829660603,903533.7451488734,2386630.321788508,1365234.3835552381,1601848.3565555993,1938518.3438382235,2667510.3147876244
2025-04-23,1759461.8142660602,925891.6150281841,2441569.8416608004,1377421.3005665601,1635370.7107609843,1971686.703923895,2542682.4737033397
2025-04-24,1772592.82386606,918438.7770363224,2508264.9793223613,1375323.5525564146,1636237.6681973306,2011101.053895829,2560154.2170351003
2025-04-25,1781423.52506606,921216.7642681001,2535614.783974943,1404692.0246984528,1651264.9304273308,2024777.617957129,2538103.696595884
2025-04-28,1775391.52816606,920810.3395189112,2534175.3205721765,1398099.1023808524,1650397.9729909848,2025316.065361117,2514572.383949602
2025-04-29,1784922.6178660602,922164.873984116,2548809.865166979,1411085.1614912779,1665906.8782411772,2036623.4608448686,2520059.6061256914
2025-04-30,1788882.2322660603,927788.4785564904,2551688.7919725142,1419675.9390566358,1668411.421946177,2039208.008384012,2520261.0865825224
2025-05-06,1815849.1487660601,951095.1022480914,2578798.6860579685,1434260.2823652672,1706942.8635615623,2052884.5724453118,2558773.273550005
2025-05-07,1820988.08696606,952314.3764956581,2588635.019310213,1434859.6389395944,1699718.2182586777,2061715.1098707179,2579106.752573926
2025-05-08,1822710.82886606,956311.6379750024,2616224.734529923,1440153.9553461524,1714938.1376967547,2075607.0528936123,2540628.442851397
2025-05-09,1821532.2216660604,958886.0907840484,2616464.6450970517,1435259.209989146,1714456.4946765625,2075176.2949704218,2536689.7673722813
2025-05-12,1832641.5985660602,986054.7157373556,2719386.278394927,1444449.3441288315,1718309.638838101,2142266.841507348,2451956.537197406
2025-05-13,1832285.86686606,965052.0244195244,2759451.343105289,1439554.5987718252,1701933.7761515623,2155835.7160878503,2466701.1623103763
2025-05-14,1834486.9879660602,986461.1404865446,2774085.8877000925,1436557.8159001886,1700392.5184869468,2157127.989857422,2449364.036451985
2025-05-15,1823397.9495660602,978737.7820594065,2776484.9933713716,1438855.3494351099,1715419.780716947,2166281.595725221,2376547.572942874
2025-05-16,1834081.08596606,973994.657094229,2788000.700593511,1445747.950039874,1719561.910690601,2180927.365113699,2410649.477521225
2025-05-19,1839628.32506606,971826.6290343719,2789440.163996279,1438255.9928607827,1730832.357363101,2182219.6388832713,2436302.575509357
2025-05-20,1843650.63206606,985919.4555197174,2780083.6518782903,1444249.5586040558,1743451.4044921398,2174142.927823448,2433137.7276255037
2025-05-21,1851835.7294660602,991813.5805273681,2743617.2456748467,1441952.0250691345,1759152.966950409,2139251.5360450144,2498581.4328249064
2025-05-22,1848961.8137660602,979821.796089335,2746496.1724803816,1430664.1429193032,1754143.879540409,2137205.4359098594,2513393.8124277843
2025-05-23,1839745.9320660601,982328.6187895619,2721785.3840662064,1439254.9204846616,1723029.7404359856,2123421.182367762,2506560.4155180007
2025-05-26,1844651.0917660603,967355.3126970197,2718426.6361264153,1459832.829536566,1759923.5957827168,2120728.9453478213,2498682.173053322
2025-05-27,1860128.9224660601,972165.4236747416,2783202.489250953,1470721.1406368455,1777937.0447379095,2165635.4588404354,2481985.14882327
2025-05-28,1850997.00706606,967965.2718689401,2771446.8714616853,1457834.9742888084,1757900.695097909,2154112.6843950883,2485048.3649722617
2025-05-29,1850780.4468660601,981379.8649772716,2777444.635639883,1472119.6393102761,1739309.2745184859,2163050.9113012915,2463267.0794797842
2025-05-30,1853196.10136606,968710.4912584987,2772886.3348644525,1468423.6071019243,1755685.1372050245,2160897.121685339,2482085.8890516865
2025-06-03,1870230.4759660603,977585.4938243844,2815350.5052460935,1460532.0788732811,1773313.2717440634,2183188.844210449,2513663.0473745232
2025-06-04,1873969.03066606,983819.0575686794,2823507.4645284433,1458933.794675075,1780056.2740267557,2183834.981095235,2516390.1655933145
2025-06-05,1875530.01986606,994049.2386960442,2799276.4972485234,1462529.934121039,1787569.9051417557,2171666.0697651026,2522079.7597326804
2025-06-06,1879160.3700660602,989780.8126851491,2825906.570199722,1460532.0788732811,1788725.8483902174,2193634.72384782,2517804.094816917
2025-06-09,1876888.93656606,1005905.7629164391,2832144.244945048,1462829.6124082026,1775528.829636948,2195896.20294457,2493026.4561589095
2025-06-10,1879104.9047660602,1005160.5435268804,2849657.7163453856,1468024.0360523728,1764547.3687765633,2207742.0458323103,2494171.1504357737
2025-06-11,1880577.3415660602,1014713.7794697802,2837662.18798899,1471420.3899735608,1761753.8392594478,2200849.919061261,2500736.203905265
2025-06-12,1881830.2027660601,1001502.0766879058,2844619.5944356993,1467924.143289985,1758863.9811382939,2208818.9406402865,2519621.876460629
2025-06-13,1877807.0350660603,994997.9925083347,2808153.1882322566,1461730.792021936,1750676.0497950243,2182542.707325664,2556686.2569595547
2025-06-16,1887388.25856606,1002382.5562951028,2847738.4318083622,1472818.8886469912,1759634.6099706015,2204080.603485191,2544231.0204003127
2025-06-17,1875532.66706606,998656.4593473093,2817989.5214845007,1479012.23991504,1741524.8324113705,2183942.670576033,2527936.9570839237
2025-06-18,1870474.8061660603,987680.4147341112,2818709.2531858846,1485605.1622326407,1725630.6127450243,2184050.3600568306,2523594.4291846985
2025-06-19,1857169.0016660602,967694.1073373893,2817509.700350245,1476714.7063801186,1703475.0338161776,2183081.1547296518,2509286.6422303445
2025-06-20,1861160.24436606,979415.3713401462,2806233.9036952327,1468223.8215771485,1728809.4566782932,2177158.233285782,2509118.1475120215
2025-06-23,1865018.8585660602,986054.7157373556,2834303.440049199,1456136.7973282142,1720910.5111471396,2198588.439964511,2510902.943417225
2025-06-24,1881175.7711660601,1005634.5983848884,2873168.9519239212,1473817.8162708702,1760308.9101988708,2221957.0572975976,2481547.419158208
2025-06-25,1887427.81656606,1018304.6161999357,2879886.447803503,1488801.730629053,1752024.650251563,2222280.1257399907,2489727.8823081334
2025-06-26,1899201.4818660603,1012071.0524556406,2904597.2362176785,1510378.5673048364,1770519.742226948,2238541.2373404335,2496629.033707825
2025-06-27,1905858.3772660603,1010377.723350066,2914913.3906041794,1537849.076961505,1802308.1815596404,2250494.769708971,2463300.9567247382
2025-06-30,1909543.46890485,1001298.5422651742,2931707.130303133,1554531.168280282,1798262.380190025,2260725.2703847466,2466735.0395553303
2025-07-01,1907605.1279048498,1000553.3228756156,2904117.415083423,1537049.9348624018,1786799.276309448,2256633.0701144366,2493969.6699789427
2025-07-02,1912090.8011048501,1006922.1468375486,2925469.455557807,1533753.4737036019,1798166.0515859867,2267832.7761173905,2487000.764089343
2025-07-03,1920876.2605048502,1001502.0766879058,2953299.0813446455,1531056.3691191287,1809147.5124463716,2286247.6773337866,2504472.507421104
2025-07-04,1912119.5425048498,995472.0473663427,2953778.9024789017,1522066.020504219,1793156.9641759866,2286570.7457761792,2490737.959111628
2025-07-07,1906473.3615048502,993575.1838380364,2929068.114064726,1513575.135701249,1815697.857520987,2267402.0181942,2477271.7542424453
2025-07-08,1911881.44750485,1004754.1187776915,2932426.8620045166,1507281.891670812,1821862.8881794484,2266755.8813094143,2489256.275398117
2025-07-09,1909902.0381048503,994185.1430099569,2953299.0813446455,1501288.3259275386,1844403.781524449,2280755.513813107,2463099.476267907
2025-07-10,1914920.6163048502,999401.6787368678,2947781.1383007034,1500988.647640375,1838624.065282141,2286247.6773337866,2483533.6955202436
2025-07-11,1909344.07690485,1003670.1047477629,2940343.910719738,1495694.3312338172,1816564.814957333,2277417.13990838,2483264.460573504
2025-07-14,1913087.5681048501,1006312.187665628,2949940.3334048544,1483607.306984883,1807702.5833857947,2280755.513813107,2508075.084970019
2025-07-15,1913679.67110485,1022437.1378969183,2953778.9024789017,1485105.698420701,1798455.037398102,2272140.3553492962,2503630.9253359325
2025-07-16,1908088.82170485,1020066.2195106038,2957377.5609858194,1475116.4221819125,1786991.9335175247,2280217.0664091185,2491915.639127
2025-07-17,1917155.1631048499,1018101.081777204,2976090.585221797,1492497.7628374049,1814060.2712523332,2290232.1881232983,2487101.5043177586
2025-07-18,1919936.29810485,1032532.0588066449,2975610.7640875415,1485105.698420701,1807028.2831575251,2291416.7724120724,2495383.599202546
2025-07-21,1926542.6675048503,1039781.3623757748,2991204.950950856,1484806.0201335375,1809436.4982584869,2295401.283201585,2507671.232549911
2025-07-22,1927226.95630485,1044456.2131358589,2974171.3006847743,1489700.765490544,1797780.737169833,2295078.2147591924,2517366.3651518547
2025-07-23,1954595.18770485,1060784.6977898804,2984967.2762055304,1551434.4926462574,1819358.3444744486,2311016.257917242,2543590.9187719724
2025-07-24,1952575.9219048503,1065662.438876422,2991204.950950856,1576807.2542927805,1826775.6469854102,2311770.0842828257,2501140.0563253732
2025-07-25,1945903.6533048502,1054415.8738279473,2998882.0890989495,1555030.6320922214,1819262.0158704103,2322000.584958601,2497302.1210746733
2025-07-28,1940431.3257048503,1062139.87635136,3011357.4385896013,1533553.688178826,1802308.1815596404,2323831.3061321606,2489424.770116441
2025-07-29,1931941.7495048502,1061055.8623214313,3007278.958948427,1513175.5646516972,1799033.0090223327,2318339.1426114812,2476160.937210535
2025-07-30,1928778.56130485,1045743.761588519,3009198.24348545,1514074.5995131882,1794987.2076527174,2313062.358052397,2482523.6187167484
2025-07-31,1917576.90310485,1029618.8113572291,2995043.5200249027,1522765.2698409343,1764258.3829644476,2306277.920762146,2474982.365688717
2025-08-01,1892999.3233048501,1018507.5065263929,2936505.341645691,1499090.6851550052,1717250.0241936778,2269232.73936776,2474747.007986932
2025-08-04,1918644.64090485,1026502.0294850816,2986166.8290411695,1513275.457414085,1757515.3806817553,2299493.483471895,2502756.357512254
2025-08-05,1922713.2187048502,1033006.7577609273,2963375.3251640177,1524063.8757519769,1765221.6690048322,2287324.572141763,2515110.8538430803
2025-08-06,1929694.6801048503,1033887.2373681243,3002240.8370387405,1527959.6934851045,1771290.3710592554,2305416.404915765,2512787.5880443985
2025-08-07,1940486.10570485,1040256.0613300572,3009198.24348545,1538348.5407734446,1802019.1957475252,2301539.58360705,2522180.4999610954
2025-08-08,1950223.5357048502,1031515.6748855354,3039666.8855106947,1571712.7234109982,1801730.20993541,2321031.379631422,2525715.3230201034
2025-08-11,1941378.75170485,1033751.977150486,3030310.3733927063,1565119.801093398,1794698.2218406019,2316077.663514731,2501039.316096958
2025-08-12,1951379.8795048501,1036461.6901771701,3071095.169804452,1595786.8791464788,1786413.9618932942,2342784.654752544,2494305.7679091436
2025-08-13,1965969.45030485,1062478.0268954553,3069415.7958345567,1617064.0375350986,1804909.053868679,2348061.4393116287,2499019.162489969
2025-08-14,1965044.0319048502,1059023.0944792123,3067256.6007304057,1599482.9113548307,1822729.8456157946,2348492.1972348187,2499322.2746816617
2025-08-15,1962114.3181048501,1050283.352130965,3053101.877269858,1619761.1421195716,1813674.9568361791,2343107.723194937,2494407.3996440056
2025-08-18,1965358.5073048503,1047098.9401499984,3050942.6821657075,1636443.2334383486,1818298.7298300252,2341169.3125405796,2497235.2580912113
2025-08-19,1957910.67670485,1046285.4465553463,3010157.8857539613,1626853.5282491115,1820899.602139064,2328892.711729649,2492656.480983755
2025-08-20,1948020.8199048503,1050486.2424574222,2993843.967189263,1603178.9435631824,1805968.668513102,2323723.6166513627,2483567.572765197
2025-08-21,1944067.43490485,1045540.2271657874,2976570.406356053,1595187.5225721516,1808087.8978019482,2311447.015840432,2489222.398153163
2025-08-22,1952997.37190485,1055703.4222806077,3023113.056378869,1585997.388432466,1806642.9687413713,2347846.060350033,2488751.682749593
2025-08-25,1959766.2209048504,1073792.866149023,3007518.8695155545,1600082.267929158,1809725.4840706023,2332446.4645959716,2501375.4140271586
2025-08-26,1953783.6705048503,1062275.136568998,3021193.771841846,1580403.3937387445,1791134.063491179,2342892.344233342,2505347.9667512286
2025-08-27,1951593.5733048501,1050215.0779258716,3023113.056378869,1585897.495670078,1781693.8602954093,2345799.960214878,2508445.0601451737
2025-08-28,1955102.5025048503,1041407.705468805,3038467.3326750556,1599083.3403052792,1780923.2314631017,2351722.881658748,2514134.65428454
2025-08-29,1949669.07690485,1043575.7335286619,3000561.4630688448,1595387.3080969274,1772831.628723871,2335677.1490199002,2520059.6061256914
2025-09-01,1962665.88890485,1066949.987329082,3002000.9264716124,1572312.0799853257,1784969.0328327173,2336969.422789472,2561568.1462587034
2025-09-02,1956628.55230485,1062681.561318187,2978969.512027332,1580203.6082139688,1747786.1916738707,2321569.8270354103,2578602.1599254017
2025-09-03,1959972.62710485,1055364.6276402378,3003200.479307252,1552133.7419829727,1746919.2342375242,2334169.496288733,2607688.4492376796
2025-09-04,1969479.7313048504,1043710.9937463002,3028630.999422811,1580303.5009763567,1762235.48227964,2351830.5711395456,2608294.673621066
2025-09-05,1973850.06730485,1059090.7245880314,3031989.747362602,1591990.954175739,1748749.4777142552,2345046.1338492944,2615666.540424328
2025-09-08,1992249.2839048505,1067830.466936279,3044465.0968532534,1614566.7184754016,1770808.7280390633,2349138.334119605,2646739.106098641
2025-09-09,2005413.40970485,1081448.5944673421,3053101.877269858,1618362.6434461412,1771097.7138511788,2354953.566082677,2681481.1123053315
2025-09-10,2007724.6977048502,1094186.2423912082,3056700.535776777,1630349.7749326876,1756359.4374332936,2363461.0350656905,2674209.094224039
2025-09-11,2012596.8775048503,1089579.0217399434,3073494.275475731,1651427.1477965314,1760212.5815948322,2382414.3836860736,2663806.9970102934
2025-09-12,2022367.92410485,1102180.765349897,3085969.624966383,1666710.740441878,1763102.4397159864,2380906.730954907,2676263.1250759815
2025-09-15,2025577.72850485,1106381.561251973,3113319.4296189654,1662914.8154711383,1766762.926669448,2393614.089689028,2669058.8614845965
2025-09-16,2028655.78130485,1105703.9719712331,3109480.860544919,1668708.5956896357,1740176.2319548319,2389521.8894187175,2702891.531116208
2025-09-17,2031238.71450485,1125012.6900872155,3102283.543531081,1676300.445631115,1756166.7802252169,2386506.583956384,2680740.270448576
2025-09-18,2033506.3603048502,1111462.836761246,3134431.559526222,1692682.8586627282,1775239.8438248325,2400506.2164600766,2657275.8207857558
2025-09-19,2033491.0719048502,1111936.891619254,3157942.795104758,1669208.059501575,1768785.8273542554,2413644.3331173877,2664042.3547120783
2025-09-22,2043888.8833048502,1104145.2589870226,3174496.6242365837,1686189.8291075157,1752795.2790838706,2423659.4548315676,2705080.1794415205
2025-09-23,2048579.16330485,1095676.6811703257,3149545.9252552805,1687788.113305722,1766281.2836492553,2408367.548558304,2740999.8656635825
2025-09-24,2056725.8819048502,1110242.9184174049,3140669.2342715478,1693981.4645737708,1771579.356871371,2402013.869191244,2760222.5276555936
2025-09-25,2046792.5963048502,1109091.2742786573,3128673.705915152,1689386.397503928,1754721.85116464,2391352.6105922777,2744366.1940042665
2025-09-26,2044341.44130485,1093982.7079684767,3143788.0716442103,1667409.9897785932,1759634.6099706015,2406429.137903946,2748372.623973291
2025-09-29,2057784.3473048504,1114037.289570292,3154104.226030711,1664712.8851941202,1764162.0543604093,2410521.3381742565,2780050.522524544
2025-09-30,2070642.10341061,1122912.9362324518,3161301.543044549,1669607.6305511266,1774854.5294086786,2419028.8071572697,2808934.4398735445
2025-10-09,2129827.3919106103,1119457.3597199346,3215761.2417825856,1761508.9719479817,1817528.1009977176,2437766.776816058,2936220.16422988
2025-10-10,2086354.1908106103,1099063.9834777494,3101323.9012625697,1740231.813559362,1779959.9454227174,2370137.782875143,2891581.544964415
2025-10-13,2117274.65761061,1081516.2245761612,3166579.575521363,1751419.8029468055,1794312.907424448,2405675.311538363,2985000.7224441855
2025-10-14,2107437.53841061,1063765.5753481155,3145467.4456141056,1701273.6362280867,1777359.0731136785,2402229.2481528386,3030177.811603129
2025-10-15,2134709.5709106103,1083684.2526360182,3165380.022685723,1738833.3148859316,1778515.0163621404,2411490.5435014353,3088990.4918560246
2025-10-16,2145130.79701061,1082329.7181708133,3152904.6731950715,1767302.7521664794,1790170.7774507944,2395337.12138179,3118312.138870088
2025-10-17,2154098.58531061,1055703.4222806077,3172337.4291324327,1749621.7332238234,1764354.711568486,2407398.3432311253,3211731.3163498584
2025-10-20,2166563.02991061,1081855.0192165307,3214081.86781269,1800167.4709920937,1792097.3495315635,2433566.88706495,3137971.6390207144
2025-10-21,2177126.7183106104,1088088.5829608259,3210483.209305771,1804662.6452995485,1793831.264404256,2431628.476410593,3179278.6986968964
2025-10-22,2139165.5976106105,1077722.4975195485,3180014.5672805253,1792975.1921001659,1774565.5435965632,2419136.496638067,3055763.155101353
2025-10-23,2135185.9426106103,1085039.4311974975,3205924.908530341,1768301.679790358,1778322.3591540633,2431951.544852986,3031187.888406623
2025-10-24,2142563.06151061,1093305.118687737,3239032.5667939936,1784484.3072971955,1781693.8602954093,2451658.7198389536,3013109.9206914767
2025-10-27,2159007.45831061,1104416.4235185732,3295891.3712033094,1821444.6293807132,1787858.8909538714,2480196.432250326,2997455.9590034275
2025-10-28,2136536.34301061,1100554.422256867,3319162.696214717,1814851.7070631129,1787280.9193296405,2485042.4588862197,2887541.2377504366
2025-10-29,2155942.65321061,1100215.627616497,3332357.7774067526,1862400.6619597466,1774950.8580127172,2484611.700963029,2939754.987288888
2025-10-30,2141380.2106106104,1097641.174807451,3284135.753414042,1854409.2409687159,1769460.1275825247,2460489.2572643594,2920397.7078235075
2025-10-31,2152307.52451061,1082262.0880619942,3300449.6719787396,1878283.6111794205,1753469.57931214,2467489.0735162054,2967360.484394101
2025-11-03,2156062.29161061,1092085.84444017,3314364.4848721586,1877484.4690803173,1759923.5957827168,2471473.5843057176,2962411.732111491
2025-11-04,2134041.26541061,1083413.7322007418,3246709.7049420862,1850413.5304732004,1744800.004948678,2443043.5613751425,2951066.421077712
2025-11-05,2125152.32261061,1083007.3074515532,3270700.761654878,1808858.1413198397,1748556.8205061783,2452735.61464693,2930093.731931898
2025-11-06,2125135.49431061,1106110.3967204222,3206884.5507988525,1823842.0556780228,1726304.9129732933,2423767.144312366,2955745.9384135837
2025-11-07,2119018.73901061,1095201.9822160432,3196328.4858452245,1813852.7794392342,1719561.910690601,2426028.623409116,2955846.6786419996
2025-11-10,2153366.96971061,1112614.4808999936,3267342.0137150874,1828636.9082726412,1749134.792130409,2464366.078573074,3009642.8521223767
2025-11-11,2161976.99431061,1115121.3036002205,3257985.501597099,1820645.4872816103,1759152.966950409,2469750.5526129557,3048289.6565632294
2025-11-12,2168479.08131061,1124335.1008064758,3254386.8430901803,1829236.2648469685,1784005.7467923327,2470289.0000169436,3041960.852301969
2025-11-13,2164644.8718106104,1131178.6237226916,3189371.0793985147,1830335.0852332353,1760501.5674069475,2430551.5816026167,3087878.7833176684
2025-11-14,2143682.70051061,1109565.3291366652,3189610.9899656423,1795172.8328726992,1752024.650251563,2428074.723544271,3052194.454797392
2025-11-17,2121605.04361061,1101232.0115376066,3162741.0064473157,1796771.1170709054,1728616.7994702165,2405459.9325767676,2998432.1585619682
2025-11-18,2084747.1115106102,1082600.2386060897,3126994.3319452563,1737235.0306877256,1697117.345949639,2386937.3418795746,2951874.125917929
2025-11-19,2096001.6345106103,1077112.538347628,3144987.6244798503,1725847.2557755064,1694901.7880567545,2396629.395151362,3010854.4093827023
2025-11-20,2087179.47161061,1077790.1276283676,3072774.5437743473,1750820.4463724778,1698465.9464061777,2360445.729603356,2993585.038014219
2025-11-21,2072113.59251061,1051706.1608012635,3095086.226517244,1711362.8052292631,1682764.383947908,2383060.5205708593,2975776.3052458116
2025-11-24,2091645.2151106102,1072234.7972610865,3173776.8925352003,1717955.7275468635,1689700.0434386774,2419028.8071572697,2980624.3173000067
2025-11-25,2109795.4656106103,1079619.3610478546,3191290.363935538,1712161.947328366,1706846.534957524,2440459.013835999,3030514.8010397754
2025-11-26,2125861.63111061,1081313.3342497037,3217680.5263196086,1749022.376649496,1729965.3999267549,2456289.3675132515,3029269.3665344957
2025-11-27,2132313.35511061,1081448.5944673421,3216960.7946182247,1766703.395592152,1736226.759189255,2455643.230628466,3038257.5345246387
2025-11-28,2139826.55211061,1077857.7577371865,3242391.3147337837,1769500.3929390127,1741524.8324113705,2468996.726247372,3051655.984903914
2025-12-01,2135875.4222106105,1083820.1569499308,3229196.233541749,1740531.4918465256,1722933.411831947,2455643.230628466,3084714.8269402613
2025-12-02,2140334.6454106104,1086936.9388220783,3257745.5910299714,1745526.12996592,1732951.5866519471,2462750.7363611097,3073201.02118816
2025-12-03,2138472.17911061,1074199.290898212,3262543.802372529,1759011.6528882845,1733433.2296721397,2468889.0367665747,3057648.6912349723
2025-12-04,2151474.45121061,1082193.8138569007,3258465.3227313543,1802864.5755765666,1750579.7211909858,2470612.0684593366,3055190.807962921
2025-12-05,2159184.0369106103,1088766.1722415655,3273339.7778932857,1791277.0151395716,1761272.1962392554,2476104.2319800165,3078183.6507157246
2025-12-08,2153364.18151061,1075350.9350369598,3265662.6397451917,1792375.8355258387,1762331.8108836785,2467919.831439396,3070340.177002446
2025-12-09,2146338.22371061,1062139.87635136,3270940.672222006,1786282.3770201774,1770808.7280390633,2465981.4207850383,3047885.8041431205
2025-12-10,2149246.8692106097,1066001.2335167916,3283655.9322797856,1772696.961335425,1765799.6406290631,2481811.774462291,3060004.942772162
2025-12-11,2150986.9248106102,1064917.2194868631,3269261.298252111,1765804.3607306608,1784583.7184165635,2484396.322001434,3064718.337352988
2025-12-12,2158244.7770106103,1082464.9783884515,3204965.2662618295,1792475.7282882265,1781982.8461075248,2456073.988551656,3102758.917410454
2025-12-15,2157905.31051061,1067966.3712501917,3189371.0793985147,1770599.2133252793,1785354.347248871,2452843.3041277267,3143022.023038187
2025-12-16,2139603.38891061,1051028.5715205236,3195128.933009585,1749222.162174272,1774758.2008046403,2445197.350991095,3104677.4392825817
2025-12-17,2136694.36221061,1060378.2730406919,3132752.1855563265,1754416.5858184418,1764162.0543604093,2416013.5016949363,3129724.3128873277
2025-12-18,2143442.1194106103,1061868.7118198092,3179774.6567133977,1729643.1807462461,1780826.9028590634,2435505.2977193077,3138780.235367378
2025-12-19,2154854.26941061,1069253.2756065773,3219359.9002895043,1745126.5589163685,1784391.0612084866,2455535.541147668,3138611.7406490548
2025-12-22,2172216.63411061,1074064.030680574,3235433.908287075,1753217.8726697874,1782271.8319196403,2471688.963267313,3193956.4608264044
2025-12-23,2187047.57891061,1072573.5919014565,3251747.8268517726,1759511.116700224,1792290.0067396406,2481165.637577505,3239268.1674587177
2025-12-24,2190614.7778106104,1073792.866149023,3257745.5910299714,1764006.291007679,1795179.8648607943,2487303.93798297,3241894.5454490925
2025-12-25,2186323.9239106104,1072708.8521190947,3254146.9325230517,1765804.3607306608,1792097.3495315635,2484396.322001434,3226576.6816912442
2025-12-26,2190115.45261061,1072234.7972610865,3251028.095150389,1775493.9586822859,1790459.7632629096,2482780.9797894694,3239504.4166669487
2025-12-29,2180759.66501061,1064578.4248464932,3234474.266018563,1762408.0068094728,1788822.1769942557,2472981.2370368848,3229707.6523301434
2025-12-30,2168823.43971061,1073250.5370859215,3227276.9490047256,1762607.7923342485,1800188.9522707942,2470181.310536146,3158541.3672528667
2025-12-31,2153864.05959399,1062342.766677817,3197767.9492479917,1756114.7627790358,1793445.9499881018,2449935.6881461907,3135952.376920172
2026-01-05,2188653.55639399,1089917.8163803134,3213841.9572455618,1804063.2887252213,1813482.2996281025,2467704.4524778007,3195706.487980209
2026-01-06,2206150.84079399,1105094.0127993126,3240711.940763889,1824141.7339651864,1813000.65660791,2481057.9480967075,3226038.2117977664
2026-01-07,2199972.36899399,1094321.5026088466,3243350.957002296,1807259.8571216336,1827353.618609641,2473519.684440873,3215299.1251473734
2026-01-08,2186789.34479399,1081584.4987812547,3225357.664467702,1776193.208019001,1826679.318381372,2473627.3739216705,3204089.323093411
2026-01-09,2201913.8415939896,1083074.937560372,3254626.753657308,1802564.897289403,1831784.7343954102,2486873.1800597794,3227385.2780379076
2026-01-12,2216342.87539399,1098318.7640881909,3256066.2170600756,1789878.5164661414,1838624.065282141,2489780.796041316,3292256.636098878
2026-01-13,2229204.12239399,1107804.3699222712,3250068.4528818773,1843221.2515812726,1841032.2803831028,2484611.700963029,3296464.546524733
2026-01-14,2234057.59879399,1113766.1250387414,3216001.1523497133,1859803.4501376615,1830628.7911469487,2471473.5843057176,3338073.826886161
2026-01-15,2232636.0169939897,1110649.3431665937,3223678.2904978064,1858205.1659394556,1832940.6776438716,2475673.474056826,3326055.4284855356
2026-01-16,2227345.27719399,1107262.0408591698,3221759.0059607835,1851412.458097079,1823404.145844064,2474488.8897680514,3320736.70102777
2026-01-19,2225930.5805939897,1095134.3521072243,3220319.542558016,1849015.03179977,1799610.9806465637,2473411.9949600752,3362649.093580891
2026-01-20,2207541.28579399,1091137.0906278798,3148586.282986769,1820245.9162320588,1782946.1321479096,2420859.5283308295,3397020.2331059803
2026-01-21,2232542.6255939896,1095201.9822160432,3191770.1850697943,1812254.4952410278,1784391.0612084866,2449181.8617806076,3497846.0461404133
2026-01-22,2245052.63419399,1097641.174807451,3217440.615752481,1845418.892353806,1801441.2241232945,2462858.4258419066,3484582.2132345075
2026-01-23,2262546.91159399,1100622.6964619604,3224158.1116320626,1845618.6778785817,1811652.0561513714,2460596.946745157,3569955.545037722
2026-01-26,2286265.16439399,1100283.9018215905,3233754.534317179,1846417.8199776849,1826679.318381372,2470073.6210553483,3679567.15409902
2026-01-27,2300111.15099399,1115053.6734914014,3262783.7129396573,1873988.2223967414,1829280.19069041,2480088.7427695286,3678557.077295526
2026-01-28,2333281.76499399,1142086.394130796,3268781.477117855,1884776.6407346332,1838046.0936579101,2476211.9214608134,3809546.1194291925
2026-01-29,2357313.60839399,1147980.5191384468,3251747.8268517726,1886774.4959823908,1798069.7229819484,2473196.6159984805,3996417.460127242
2026-01-30,2303770.45979399,1122031.8125289807,3206404.7296645967,1886075.2466456755,1812807.999399833,2459196.9834947875,3742385.3728144947
2026-02-02,2221154.30539399,1096354.2704510654,3230155.8758102604,1843421.0371060483,1819551.0016825255,2473088.926517682,3311646.901302766
2026-02-03,2260221.90759399,1097099.4898406242,3176175.9982064795,1908351.3326581742,1808376.8836140637,2448858.7933382145,3529120.0922715575
2026-02-04,2268754.94499399,1096015.4758106957,3117397.90926014,1887773.4236062695,1794505.5646325252,2434320.7134305337,3665327.1216345746
2026-02-05,2235313.1261939895,1098522.2985109224,3076133.2917141384,1861301.8415734798,1784102.075396371,2405459.9325767676,3553526.864247964
2026-02-06,2244080.6315939897,1085378.2258378672,3141868.7871071873,1875586.5065949475,1798551.3660021403,2453489.441012513,3515956.9995940677
2026-02-09,2280996.52899399,1103197.1492710065,3162980.9170144442,1938319.1613745398,1822248.2025956023,2462750.7363611097,3587191.039161252
2026-02-10,2291447.35959399,1108413.6849979176,3142828.429375699,1992261.2530639984,1830050.819522718,2452520.235685334,3589345.81024161
2026-02-11,2297717.33459399,1111056.4120120571,3150985.3886580477,2011540.5562048606,1818009.74401791,2451658.7198389536,3609578.5490371156
2026-02-12,2286274.09459399,1102045.5051322589,3087648.998936278,2029021.7896227406,1814349.2570644484,2413321.264674995,3607929.2621117276
2026-02-13,2270309.02919399,1081923.2934216242,3090767.8363089412,2009742.4864818782,1816661.1435613714,2412675.1277902094,3564131.333424987
2026-02-24,2294578.7063939897,1082532.6084972706,3121716.2994684423,2001151.7089165202,1811652.0561513714,2432597.681737772,3687982.9749507303
2026-02-25,2307366.83979399,1087817.4184292753,3161301.543044549,2028122.7547612495,1817142.786581564,2449720.3091845955,3681317.181252824
2026-02-26,2297439.08699399,1071489.5778715278,3120756.6571999304,2024626.5080776736,1827546.275817718,2433028.439660962,3677647.740720447
2026-02-27,2295828.14619399,1080771.0051866022,3111400.145081942,2026124.8995134921,1821862.8881794484,2422044.1126196035,3672632.1254543746
2026-03-02,2305321.1909939903,1057396.7513861824,3115718.535290244,1994259.108311756,1773794.9147642555,2422367.1810619966,3853747.009029595
