date,cash,stock_value,total_value,n_stocks,601398|工商银行,601939|建设银行,600036|招商银行,601166|兴业银行,601088|中国神华,601225|陕西煤业,600900|长江电力,600795|国电电力,600028|中国石化,000703|恒逸石化,600938|中国海油,601857|中国石油,000651|格力电器,000333|美的集团,600887|伊利股份,603156|养元饮品,600941|中国移动,601728|中国电信,601006|大秦铁路,600377|宁沪高速,002532|天山铝业,000933|神火股份
2025-05-13,1084.62,15522922.0,15524006.62,4,0.0,0.0,0.0,0.0,0.0,3808080.0,0.0,0.0,0.0,0.0,0.0,0.0,3995930.0,0.0,0.0,4118768.0,0.0,0.0,0.0,0.0,0.0,3600144.0
2025-05-14,1084.62,15562173.0,15563257.62,4,0.0,0.0,0.0,0.0,0.0,3855600.0,0.0,0.0,0.0,0.0,0.0,0.0,3989091.0,0.0,0.0,4058640.0,0.0,0.0,0.0,0.0,0.0,3658842.0
2025-05-15,1084.62,15530813.0,15531897.62,4,0.0,0.0,0.0,0.0,0.0,3892320.0,0.0,0.0,0.0,0.0,0.0,0.0,4014493.0,0.0,0.0,4058640.0,0.0,0.0,0.0,0.0,0.0,3565360.0
2025-05-16,1084.62,15491025.0,15492109.62,4,0.0,0.0,0.0,0.0,0.0,3918240.0,0.0,0.0,0.0,0.0,0.0,0.0,3960758.0,0.0,0.0,4037971.0,0.0,0.0,0.0,0.0,0.0,3574056.0
2025-05-19,1084.62,15571932.0,15573016.62,4,0.0,0.0,0.0,0.0,0.0,3942000.0,0.0,0.0,0.0,0.0,0.0,0.0,3972482.0,0.0,0.0,4122526.0,0.0,0.0,0.0,0.0,0.0,3534924.0
2025-05-20,1084.62,15729926.0,15731010.62,4,0.0,0.0,0.0,0.0,0.0,3898800.0,0.0,0.0,0.0,0.0,0.0,0.0,4084837.0,0.0,0.0,4124405.0,0.0,0.0,0.0,0.0,0.0,3621884.0
2025-05-21,1084.62,16007598.0,16008682.62,4,0.0,0.0,0.0,0.0,0.0,4080240.0,0.0,0.0,0.0,0.0,0.0,0.0,4073113.0,0.0,0.0,4184533.0,0.0,0.0,0.0,0.0,0.0,3669712.0
2025-05-22,1084.62,15932882.0,15933966.62,4,0.0,0.0,0.0,0.0,0.0,4060800.0,0.0,0.0,0.0,0.0,0.0,0.0,4091676.0,0.0,0.0,4156348.0,0.0,0.0,0.0,0.0,0.0,3624058.0
2025-05-23,1084.62,15789972.0,15791056.62,4,0.0,0.0,0.0,0.0,0.0,4062960.0,0.0,0.0,0.0,0.0,0.0,0.0,4045757.0,0.0,0.0,4109373.0,0.0,0.0,0.0,0.0,0.0,3571882.0
2025-05-26,1084.62,15746108.0,15747192.62,4,0.0,0.0,0.0,0.0,0.0,4050000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000815.0,0.0,0.0,4116889.0,0.0,0.0,0.0,0.0,0.0,3578404.0
2025-05-27,1084.62,15579444.0,15580528.62,4,0.0,0.0,0.0,0.0,0.0,3991680.0,0.0,0.0,0.0,0.0,0.0,0.0,4013516.0,0.0,0.0,4126284.0,0.0,0.0,0.0,0.0,0.0,3447964.0
2025-05-28,1084.62,15834352.0,15835436.62,4,0.0,0.0,0.0,0.0,0.0,4056480.0,0.0,0.0,0.0,0.0,0.0,0.0,4056504.0,0.0,0.0,4227750.0,0.0,0.0,0.0,0.0,0.0,3493618.0
2025-05-29,1084.62,15789910.0,15790994.62,4,0.0,0.0,0.0,0.0,0.0,4067280.0,0.0,0.0,0.0,0.0,0.0,0.0,4002769.0,0.0,0.0,4195807.0,0.0,0.0,0.0,0.0,0.0,3524054.0
2025-05-30,1084.62,15744325.0,15745409.62,4,0.0,0.0,0.0,0.0,0.0,4071600.0,0.0,0.0,0.0,0.0,0.0,0.0,4034033.0,0.0,0.0,4145074.0,0.0,0.0,0.0,0.0,0.0,3493618.0
2025-06-03,1084.62,15540266.0,15541350.62,4,0.0,0.0,0.0,0.0,0.0,3991680.0,0.0,0.0,0.0,0.0,0.0,0.0,3908977.0,0.0,0.0,4180775.0,0.0,0.0,0.0,0.0,0.0,3458834.0
2025-06-04,1084.62,15595874.0,15596958.62,4,0.0,0.0,0.0,0.0,0.0,3935520.0,0.0,0.0,0.0,0.0,0.0,0.0,3938287.0,0.0,0.0,4237145.0,0.0,0.0,0.0,0.0,0.0,3484922.0
2025-06-05,1084.62,15551803.0,15552887.62,4,0.0,0.0,0.0,0.0,0.0,3916080.0,0.0,0.0,0.0,0.0,0.0,0.0,3905069.0,0.0,0.0,4223992.0,0.0,0.0,0.0,0.0,0.0,3506662.0
2025-06-06,1084.62,15353563.0,15354647.62,4,0.0,0.0,0.0,0.0,0.0,3907440.0,0.0,0.0,0.0,0.0,0.0,0.0,3899207.0,0.0,0.0,4051124.0,0.0,0.0,0.0,0.0,0.0,3495792.0
2025-06-09,1084.62,15430213.0,15431297.62,4,0.0,0.0,0.0,0.0,0.0,3922560.0,0.0,0.0,0.0,0.0,0.0,0.0,3895299.0,0.0,0.0,4077430.0,0.0,0.0,0.0,0.0,0.0,3534924.0
2025-06-10,1084.62,15373155.0,15374239.62,4,0.0,0.0,0.0,0.0,0.0,3888000.0,0.0,0.0,0.0,0.0,0.0,0.0,3880644.0,0.0,0.0,4030455.0,0.0,0.0,0.0,0.0,0.0,3574056.0
2025-06-11,1084.62,15450425.0,15451509.62,4,0.0,0.0,0.0,0.0,0.0,3929040.0,0.0,0.0,0.0,0.0,0.0,0.0,3890414.0,0.0,0.0,4000391.0,0.0,0.0,0.0,0.0,0.0,3630580.0
2025-06-12,1084.62,15387435.0,15388519.62,4,0.0,0.0,0.0,0.0,0.0,3846960.0,0.0,0.0,0.0,0.0,0.0,0.0,3898230.0,0.0,0.0,4011665.0,0.0,0.0,0.0,0.0,0.0,3630580.0
2025-06-13,1084.62,15316968.0,15318052.62,4,0.0,0.0,0.0,0.0,0.0,3862080.0,0.0,0.0,0.0,0.0,0.0,0.0,3904092.0,0.0,0.0,3957174.0,0.0,0.0,0.0,0.0,0.0,3593622.0
2025-06-16,1084.62,15265107.0,15266191.62,4,0.0,0.0,0.0,0.0,0.0,3859920.0,0.0,0.0,0.0,0.0,0.0,0.0,3875759.0,0.0,0.0,3927110.0,0.0,0.0,0.0,0.0,0.0,3602318.0
2025-06-17,1084.62,15244800.0,15245884.62,4,0.0,0.0,0.0,0.0,0.0,3931200.0,0.0,0.0,0.0,0.0,0.0,0.0,3863058.0,0.0,0.0,3889530.0,0.0,0.0,0.0,0.0,0.0,3561012.0
2025-06-18,1084.62,15166308.0,15167392.62,4,0.0,0.0,0.0,0.0,0.0,3898800.0,0.0,0.0,0.0,0.0,0.0,0.0,3865012.0,0.0,0.0,3863224.0,0.0,0.0,0.0,0.0,0.0,3539272.0
2025-06-19,1084.62,14997064.0,14998148.62,4,0.0,0.0,0.0,0.0,0.0,3859920.0,0.0,0.0,0.0,0.0,0.0,0.0,3830817.0,0.0,0.0,3838797.0,0.0,0.0,0.0,0.0,0.0,3467530.0
2025-06-20,1084.62,15041170.0,15042254.62,4,0.0,0.0,0.0,0.0,0.0,3892320.0,0.0,0.0,0.0,0.0,0.0,0.0,3879667.0,0.0,0.0,3853829.0,0.0,0.0,0.0,0.0,0.0,3415354.0
2025-06-23,1084.62,15130544.0,15131628.62,4,0.0,0.0,0.0,0.0,0.0,4065120.0,0.0,0.0,0.0,0.0,0.0,0.0,3860127.0,0.0,0.0,3789943.0,0.0,0.0,0.0,0.0,0.0,3415354.0
2025-06-24,1084.62,15248318.0,15249402.62,4,0.0,0.0,0.0,0.0,0.0,4041360.0,0.0,0.0,0.0,0.0,0.0,0.0,3902138.0,0.0,0.0,3806854.0,0.0,0.0,0.0,0.0,0.0,3497966.0
2025-06-25,1084.62,15245569.0,15246653.62,4,0.0,0.0,0.0,0.0,0.0,3985200.0,0.0,0.0,0.0,0.0,0.0,0.0,3943172.0,0.0,0.0,3838797.0,0.0,0.0,0.0,0.0,0.0,3478400.0
2025-06-26,1084.62,15158281.0,15159365.62,4,0.0,0.0,0.0,0.0,0.0,3937680.0,0.0,0.0,0.0,0.0,0.0,0.0,3953919.0,0.0,0.0,3814370.0,0.0,0.0,0.0,0.0,0.0,3452312.0
2025-06-27,1084.62,15309052.0,15310136.62,4,0.0,0.0,0.0,0.0,0.0,3985200.0,0.0,0.0,0.0,0.0,0.0,0.0,3929494.0,0.0,0.0,3818128.0,0.0,0.0,0.0,0.0,0.0,3576230.0
2025-06-30,1084.62,15191913.0,15192997.62,4,0.0,0.0,0.0,0.0,0.0,3972240.0,0.0,0.0,0.0,0.0,0.0,0.0,3904092.0,0.0,0.0,3793701.0,0.0,0.0,0.0,0.0,0.0,3521880.0
2025-07-01,1191.35,15257199.0,15258390.35,4,0.0,0.0,0.0,3766392.0,0.0,3810640.0,0.0,0.0,0.0,0.0,0.0,0.0,3836807.0,0.0,0.0,3843360.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,1191.35,15466746.0,15467937.35,4,0.0,0.0,0.0,3822228.0,0.0,3889338.0,0.0,0.0,0.0,0.0,0.0,0.0,3917472.0,0.0,0.0,3837708.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,1191.35,15443062.0,15444253.35,4,0.0,0.0,0.0,3849300.0,0.0,3837563.0,0.0,0.0,0.0,0.0,0.0,0.0,3927911.0,0.0,0.0,3828288.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,1191.35,15559173.0,15560364.35,4,0.0,0.0,0.0,3971124.0,0.0,3835492.0,0.0,0.0,0.0,0.0,0.0,0.0,3944993.0,0.0,0.0,3807564.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,1191.35,15490938.0,15492129.35,4,0.0,0.0,0.0,4018500.0,0.0,3787859.0,0.0,0.0,0.0,0.0,0.0,0.0,3924115.0,0.0,0.0,3760464.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,1191.35,15542058.0,15543249.35,4,0.0,0.0,0.0,4020192.0,0.0,3792001.0,0.0,0.0,0.0,0.0,0.0,0.0,3933605.0,0.0,0.0,3796260.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,1191.35,15509415.0,15510606.35,4,0.0,0.0,0.0,4011732.0,0.0,3798214.0,0.0,0.0,0.0,0.0,0.0,0.0,3899441.0,0.0,0.0,3800028.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,1191.35,15560208.0,15561399.35,4,0.0,0.0,0.0,3988044.0,0.0,3839634.0,0.0,0.0,0.0,0.0,0.0,0.0,3911778.0,0.0,0.0,3820752.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,1191.35,15538339.0,15539530.35,4,0.0,0.0,0.0,3910212.0,0.0,3829279.0,0.0,0.0,0.0,0.0,0.0,0.0,3963024.0,0.0,0.0,3835824.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,1191.35,15625659.0,15626850.35,4,0.0,0.0,0.0,3949128.0,0.0,3852060.0,0.0,0.0,0.0,0.0,0.0,0.0,3988647.0,0.0,0.0,3835824.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,1191.35,15564995.0,15566186.35,4,0.0,0.0,0.0,3906828.0,0.0,3789930.0,0.0,0.0,0.0,0.0,0.0,0.0,4047485.0,0.0,0.0,3820752.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,1191.35,15490158.0,15491349.35,4,0.0,0.0,0.0,3888216.0,0.0,3754723.0,0.0,0.0,0.0,0.0,0.0,0.0,4007627.0,0.0,0.0,3839592.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,1191.35,15553892.0,15555083.35,4,0.0,0.0,0.0,3884832.0,0.0,3756794.0,0.0,0.0,0.0,0.0,0.0,0.0,4014270.0,0.0,0.0,3897996.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,1191.35,15644273.0,15645464.35,4,0.0,0.0,0.0,3905136.0,0.0,3789930.0,0.0,0.0,0.0,0.0,0.0,0.0,4041791.0,0.0,0.0,3907416.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,1191.35,15625689.0,15626880.35,4,0.0,0.0,0.0,3840840.0,0.0,3870699.0,0.0,0.0,0.0,0.0,0.0,0.0,4014270.0,0.0,0.0,3899880.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,1191.35,15969391.0,15970582.35,4,0.0,0.0,0.0,3813768.0,0.0,4177207.0,0.0,0.0,0.0,0.0,0.0,0.0,4042740.0,0.0,0.0,3935676.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,1191.35,16004244.0,16005435.35,4,0.0,0.0,0.0,3805308.0,0.0,4164781.0,0.0,0.0,0.0,0.0,0.0,0.0,4064567.0,0.0,0.0,3969588.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,1191.35,15957047.0,15958238.35,4,0.0,0.0,0.0,3729168.0,0.0,4216556.0,0.0,0.0,0.0,0.0,0.0,0.0,4034199.0,0.0,0.0,3977124.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,1191.35,15755530.0,15756721.35,4,0.0,0.0,0.0,3705480.0,0.0,4110935.0,0.0,0.0,0.0,0.0,0.0,0.0,3950687.0,0.0,0.0,3988428.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,1191.35,15614447.0,15615638.35,4,0.0,0.0,0.0,3671640.0,0.0,4019811.0,0.0,0.0,0.0,0.0,0.0,0.0,3936452.0,0.0,0.0,3986544.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,1191.35,15571773.0,15572964.35,4,0.0,0.0,0.0,3632724.0,0.0,4086083.0,0.0,0.0,0.0,0.0,0.0,0.0,3892798.0,0.0,0.0,3960168.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,1191.35,15565516.0,15566707.35,4,0.0,0.0,0.0,3641184.0,0.0,4077799.0,0.0,0.0,0.0,0.0,0.0,0.0,3914625.0,0.0,0.0,3931908.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,1191.35,15281420.0,15282611.35,4,0.0,0.0,0.0,3620880.0,0.0,3988746.0,0.0,0.0,0.0,0.0,0.0,0.0,3851042.0,0.0,0.0,3820752.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,1191.35,15275425.0,15276616.35,4,0.0,0.0,0.0,3603960.0,0.0,3961823.0,0.0,0.0,0.0,0.0,0.0,0.0,3873818.0,0.0,0.0,3835824.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,1191.35,15369851.0,15371042.35,4,0.0,0.0,0.0,3642876.0,0.0,3990817.0,0.0,0.0,0.0,0.0,0.0,0.0,3892798.0,0.0,0.0,3843360.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,1191.35,15498780.0,15499971.35,4,0.0,0.0,0.0,3693636.0,0.0,4017740.0,0.0,0.0,0.0,0.0,0.0,0.0,3944044.0,0.0,0.0,3843360.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,1191.35,15743699.0,15744890.35,4,0.0,0.0,0.0,3675024.0,0.0,4243479.0,0.0,0.0,0.0,0.0,0.0,0.0,3959228.0,0.0,0.0,3865968.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,1191.35,15874599.0,15875790.35,4,0.0,0.0,0.0,3690252.0,0.0,4344958.0,0.0,0.0,0.0,0.0,0.0,0.0,3967769.0,0.0,0.0,3871620.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08,1191.35,15899362.0,15900553.35,4,0.0,0.0,0.0,3688560.0,0.0,4353242.0,0.0,0.0,0.0,0.0,0.0,0.0,4004780.0,0.0,0.0,3852780.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,1191.35,15765772.0,15766963.35,4,0.0,0.0,0.0,3659796.0,0.0,4268331.0,0.0,0.0,0.0,0.0,0.0,0.0,3986749.0,0.0,0.0,3850896.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,1191.35,15905329.0,15906520.35,4,0.0,0.0,0.0,3676716.0,0.0,4328390.0,0.0,0.0,0.0,0.0,0.0,0.0,4041791.0,0.0,0.0,3858432.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,1191.35,15805296.0,15806487.35,4,0.0,0.0,0.0,3646260.0,0.0,4278686.0,0.0,0.0,0.0,0.0,0.0,0.0,4029454.0,0.0,0.0,3850896.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,1191.35,15764037.0,15765228.35,4,0.0,0.0,0.0,3636108.0,0.0,4278686.0,0.0,0.0,0.0,0.0,0.0,0.0,4026607.0,0.0,0.0,3822636.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,1191.35,15721849.0,15723040.35,4,0.0,0.0,0.0,3570120.0,0.0,4270402.0,0.0,0.0,0.0,0.0,0.0,0.0,4034199.0,0.0,0.0,3847128.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,1191.35,15695146.0,15696337.35,4,0.0,0.0,0.0,3617496.0,0.0,4191704.0,0.0,0.0,0.0,0.0,0.0,0.0,4021862.0,0.0,0.0,3864084.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,1191.35,15690815.0,15692006.35,4,0.0,0.0,0.0,3607344.0,0.0,4239337.0,0.0,0.0,0.0,0.0,0.0,0.0,3972514.0,0.0,0.0,3871620.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,1191.35,15819141.0,15820332.35,4,0.0,0.0,0.0,3612420.0,0.0,4299396.0,0.0,0.0,0.0,0.0,0.0,0.0,3982953.0,0.0,0.0,3924372.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,1191.35,15845330.0,15846521.35,4,0.0,0.0,0.0,3615804.0,0.0,4347029.0,0.0,0.0,0.0,0.0,0.0,0.0,3937401.0,0.0,0.0,3945096.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,1191.35,15944092.0,15945283.35,4,0.0,0.0,0.0,3641184.0,0.0,4353242.0,0.0,0.0,0.0,0.0,0.0,0.0,3976310.0,0.0,0.0,3973356.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,1191.35,16063890.0,16065081.35,4,0.0,0.0,0.0,3669948.0,0.0,4373952.0,0.0,0.0,0.0,0.0,0.0,0.0,4059822.0,0.0,0.0,3960168.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,1191.35,15903766.0,15904957.35,4,0.0,0.0,0.0,3659796.0,0.0,4330461.0,0.0,0.0,0.0,0.0,0.0,0.0,4055077.0,0.0,0.0,3858432.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,1191.35,15672673.0,15673864.35,4,0.0,0.0,0.0,3598884.0,0.0,4235195.0,0.0,0.0,0.0,0.0,0.0,0.0,3987698.0,0.0,0.0,3850896.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,1191.35,15493563.0,15494754.35,4,0.0,0.0,0.0,3641184.0,0.0,4026024.0,0.0,0.0,0.0,0.0,0.0,0.0,3988647.0,0.0,0.0,3837708.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,1191.35,15211800.0,15212991.35,4,0.0,0.0,0.0,3583656.0,0.0,4034308.0,0.0,0.0,0.0,0.0,0.0,0.0,3754244.0,0.0,0.0,3839592.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,1191.35,15097625.0,15098816.35,4,0.0,0.0,0.0,3488904.0,0.0,4026024.0,0.0,0.0,0.0,0.0,0.0,0.0,3648905.0,0.0,0.0,3933792.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,1191.35,15063567.0,15064758.35,4,0.0,0.0,0.0,3517668.0,0.0,3986675.0,0.0,0.0,0.0,0.0,0.0,0.0,3659344.0,0.0,0.0,3899880.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,1191.35,14958193.0,14959384.35,4,0.0,0.0,0.0,3473676.0,0.0,3943184.0,0.0,0.0,0.0,0.0,0.0,0.0,3660293.0,0.0,0.0,3881040.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,1191.35,15003838.0,15005029.35,4,0.0,0.0,0.0,3505824.0,0.0,3990817.0,0.0,0.0,0.0,0.0,0.0,0.0,3629925.0,0.0,0.0,3877272.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,1191.35,15081232.0,15082423.35,4,0.0,0.0,0.0,3478752.0,0.0,4019811.0,0.0,0.0,0.0,0.0,0.0,0.0,3645109.0,0.0,0.0,3937560.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,1191.35,15101530.0,15102721.35,4,0.0,0.0,0.0,3433068.0,0.0,4009456.0,0.0,0.0,0.0,0.0,0.0,0.0,3649854.0,0.0,0.0,4009152.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,1191.35,15086952.0,15088143.35,4,0.0,0.0,0.0,3441528.0,0.0,4015669.0,0.0,0.0,0.0,0.0,0.0,0.0,3643211.0,0.0,0.0,3986544.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,1191.35,14985703.0,14986894.35,4,0.0,0.0,0.0,3438144.0,0.0,3965965.0,0.0,0.0,0.0,0.0,0.0,0.0,3627078.0,0.0,0.0,3954516.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,1191.35,15161484.0,15162675.35,4,0.0,0.0,0.0,3492288.0,0.0,3997030.0,0.0,0.0,0.0,0.0,0.0,0.0,3646058.0,0.0,0.0,4026108.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,1191.35,15016906.0,15018097.35,4,0.0,0.0,0.0,3426300.0,0.0,4005314.0,0.0,0.0,0.0,0.0,0.0,0.0,3617588.0,0.0,0.0,3967704.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,1191.35,14929893.0,14931084.35,4,0.0,0.0,0.0,3370464.0,0.0,4036379.0,0.0,0.0,0.0,0.0,0.0,0.0,3608098.0,0.0,0.0,3914952.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,1191.35,14799563.0,14800754.35,4,0.0,0.0,0.0,3311244.0,0.0,4013598.0,0.0,0.0,0.0,0.0,0.0,0.0,3569189.0,0.0,0.0,3905532.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,1191.35,14931035.0,14932226.35,4,0.0,0.0,0.0,3292632.0,0.0,4119219.0,0.0,0.0,0.0,0.0,0.0,0.0,3594812.0,0.0,0.0,3924372.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,1191.35,14654472.0,14655663.35,4,0.0,0.0,0.0,3238488.0,0.0,3997030.0,0.0,0.0,0.0,0.0,0.0,0.0,3543566.0,0.0,0.0,3875388.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,1191.35,14818818.0,14820009.35,4,0.0,0.0,0.0,3245256.0,0.0,4102651.0,0.0,0.0,0.0,0.0,0.0,0.0,3563495.0,0.0,0.0,3907416.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,1191.35,14666098.0,14667289.35,4,0.0,0.0,0.0,3219876.0,0.0,4052947.0,0.0,0.0,0.0,0.0,0.0,0.0,3510351.0,0.0,0.0,3882924.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,1191.35,14735938.0,14737129.35,4,0.0,0.0,0.0,3263868.0,0.0,4090225.0,0.0,0.0,0.0,0.0,0.0,0.0,3493269.0,0.0,0.0,3888576.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,1191.35,15106628.0,15107819.35,4,0.0,0.0,0.0,3236796.0,0.0,4069515.0,0.0,0.0,0.0,0.0,0.0,0.0,3523637.0,0.0,0.0,4276680.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,1191.35,15467876.0,15469067.35,4,0.0,0.0,0.0,3231720.0,0.0,4050876.0,0.0,0.0,0.0,0.0,0.0,0.0,3480932.0,0.0,0.0,4704348.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,1191.35,15967146.0,15968337.35,4,0.0,0.0,0.0,3250332.0,0.0,4030166.0,0.0,0.0,0.0,0.0,0.0,0.0,3511300.0,0.0,0.0,5175348.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,1191.35,16279515.0,16280706.35,4,0.0,0.0,0.0,3206340.0,0.0,3980462.0,0.0,0.0,0.0,0.0,0.0,0.0,3519841.0,0.0,0.0,5572872.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,1191.35,16062408.0,16063599.35,4,0.0,0.0,0.0,3174192.0,0.0,3968036.0,0.0,0.0,0.0,0.0,0.0,0.0,3499912.0,0.0,0.0,5420268.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,2443.7,16470962.0,16473405.7,4,0.0,0.0,0.0,0.0,0.0,4131072.0,0.0,0.0,0.0,0.0,0.0,0.0,4113750.0,4022460.0,0.0,4203680.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,2443.7,16954639.0,16957082.7,4,0.0,0.0,0.0,0.0,0.0,4181760.0,0.0,0.0,0.0,0.0,0.0,0.0,4115944.0,4033575.0,0.0,4623360.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,2443.7,16453866.0,16456309.7,4,0.0,0.0,0.0,0.0,0.0,4158528.0,0.0,0.0,0.0,0.0,0.0,0.0,4120332.0,3976830.0,0.0,4198176.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,2443.7,16580505.0,16582948.7,4,0.0,0.0,0.0,0.0,0.0,4314816.0,0.0,0.0,0.0,0.0,0.0,0.0,4133496.0,4020705.0,0.0,4111488.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,2443.7,16556790.0,16559233.7,4,0.0,0.0,0.0,0.0,0.0,4416192.0,0.0,0.0,0.0,0.0,0.0,0.0,4158727.0,4038255.0,0.0,3943616.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,2443.7,16664138.0,16666581.7,4,0.0,0.0,0.0,0.0,0.0,4559808.0,0.0,0.0,0.0,0.0,0.0,0.0,4153242.0,4052880.0,0.0,3898208.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,2443.7,16528219.0,16530662.7,4,0.0,0.0,0.0,0.0,0.0,4540800.0,0.0,0.0,0.0,0.0,0.0,0.0,4097295.0,4031820.0,0.0,3858304.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,2443.7,16810533.0,16812976.7,4,0.0,0.0,0.0,0.0,0.0,4633728.0,0.0,0.0,0.0,0.0,0.0,0.0,4153242.0,4035915.0,0.0,3987648.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,2443.7,16725368.0,16727811.7,4,0.0,0.0,0.0,0.0,0.0,4555584.0,0.0,0.0,0.0,0.0,0.0,0.0,4144466.0,4037670.0,0.0,3987648.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,2443.7,16940657.0,16943100.7,4,0.0,0.0,0.0,0.0,0.0,4532352.0,0.0,0.0,0.0,0.0,0.0,0.0,4132399.0,4091490.0,0.0,4184416.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,2443.7,16827926.0,16830369.7,4,0.0,0.0,0.0,0.0,0.0,4602048.0,0.0,0.0,0.0,0.0,0.0,0.0,4129108.0,4147650.0,0.0,3949120.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,2443.7,16826088.0,16828531.7,4,0.0,0.0,0.0,0.0,0.0,4604160.0,0.0,0.0,0.0,0.0,0.0,0.0,4125817.0,4131855.0,0.0,3964256.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,2443.7,16966645.0,16969088.7,4,0.0,0.0,0.0,0.0,0.0,4623168.0,0.0,0.0,0.0,0.0,0.0,0.0,4172988.0,4147065.0,0.0,4023424.0,0.0,0.0,0.0,0.0,0.0,0.0
